id_mov;presupuesto;fecha;tipo_contenido;duracion
23797;103942;16-08-09;spam;2
23798;826086;13-05-02;video;18
23799;677420;01-03-23;imagenes;4
23800;571981;15-09-13;spam;7
23801;588799;13-01-26;spam;85
23802;52205;00-10-22;video;44
23803;489947;14-08-08;imagenes;16
23804;811846;09-10-11;video;68
23805;791224;98-08-01;audio;49
23806;466711;04-01-26;spam;16
23807;229079;15-11-05;video;90
23808;768658;18-02-17;imagenes;2
23809;864798;17-12-26;video;85
23810;816922;17-03-15;video;78
23811;810396;91-06-24;audio;26
23812;433873;18-11-29;spam;43
23813;719705;98-04-11;imagenes;33
23814;321905;92-11-16;spam;44
23815;106181;99-11-02;imagenes;38
23816;934198;04-08-31;video;8
23817;64182;91-11-24;audio;33
23818;856740;84-12-18;audio;14
23819;653295;65-11-14;audio;64
23820;817280;90-12-18;audio;38
23821;803596;02-03-22;spam;83
23822;820613;83-05-05;imagenes;83
23823;363789;94-05-10;audio;9
23824;20109;09-03-16;audio;14
23825;599302;09-06-13;audio;59
23826;689770;87-07-18;imagenes;51
23827;264397;16-10-31;audio;72
23828;581302;10-07-16;audio;7
23829;952988;95-04-02;audio;86
23830;619180;95-11-26;audio;63
23831;245389;15-01-01;video;55
23832;451421;19-06-06;audio;18
23833;354179;95-03-03;video;4
23834;866460;01-06-10;spam;81
23835;645087;98-10-19;spam;58
23836;70186;18-02-01;imagenes;67
23837;722306;61-11-28;video;75
23838;571483;94-09-22;imagenes;32
23839;474470;01-12-04;video;26
23840;167099;94-03-26;video;66
23841;881996;83-11-05;audio;16
23842;908703;17-11-28;video;82
23843;433561;80-10-13;video;10
23844;993186;89-08-25;audio;3
23845;951101;97-09-10;spam;16
23846;206267;73-10-19;spam;55
23847;14684;16-11-18;video;19
23848;330307;07-01-01;audio;70
23849;859910;90-01-18;audio;14
23850;20225;01-05-08;audio;24
23851;148234;93-02-05;imagenes;9
23852;414383;82-08-23;video;18
23853;575482;11-11-29;spam;78
23854;763167;01-11-09;imagenes;54
23855;794499;13-08-11;imagenes;80
23856;655319;16-04-03;video;3
23857;46274;98-09-13;video;85
23858;568025;17-02-06;spam;52
23859;106285;95-08-28;imagenes;21
23860;164650;76-01-21;spam;64
23861;906296;09-07-24;video;36
23862;602924;03-02-20;video;44
23863;242289;14-09-20;spam;84
23864;158504;96-09-08;video;4
23865;512589;19-05-31;imagenes;17
23866;199390;10-03-10;imagenes;40
23867;701314;81-08-19;video;37
23868;544609;12-05-08;audio;9
23869;768045;00-07-02;spam;63
23870;346369;10-04-04;imagenes;62
23871;738988;97-08-23;video;44
23872;990181;18-10-18;video;70
23873;222352;03-03-11;spam;24
23874;541011;04-12-31;audio;50
23875;226938;18-08-15;spam;54
23876;130601;10-10-10;spam;68
23877;54637;09-08-26;audio;15
23878;377409;85-06-30;video;50
23879;333045;01-02-13;audio;87
23880;261892;12-08-16;audio;48
23881;190396;08-07-22;imagenes;6
23882;681161;17-09-15;video;48
23883;769675;16-07-06;imagenes;86
23884;706874;93-02-27;spam;90
23885;939181;02-02-03;imagenes;74
23886;953066;80-11-07;spam;67
23887;938938;11-12-27;video;44
23888;417232;89-08-23;spam;37
23889;788036;13-12-24;video;14
23890;825811;09-05-16;audio;18
23891;155818;95-12-07;audio;73
23892;925115;01-01-12;video;83
23893;595102;12-06-06;imagenes;65
23894;891221;13-02-15;spam;31
23895;879215;96-06-05;imagenes;21
23896;742363;81-11-16;video;56
23897;562165;83-10-17;imagenes;31
23898;409981;13-04-08;spam;64
23899;290997;80-06-23;audio;33
23900;729394;06-03-18;imagenes;29
23901;114453;11-12-01;video;21
23902;942433;19-02-06;video;5
23903;248906;02-12-21;audio;82
23904;612863;05-04-03;imagenes;13
23905;724298;04-02-14;spam;23
23906;261880;85-11-06;spam;66
23907;124083;14-01-23;spam;65
23908;213941;14-12-07;video;46
23909;699415;14-02-09;video;90
23910;688417;17-01-03;imagenes;8
23911;604582;88-01-08;spam;67
23912;12712;92-11-22;imagenes;60
23913;364897;17-02-05;audio;43
23914;988147;17-08-16;audio;5
23915;994031;84-04-03;audio;83
23916;797954;19-05-26;imagenes;44
23917;400828;16-12-02;imagenes;17
23918;149018;09-05-05;audio;57
23919;918504;07-03-05;video;66
23920;822650;63-03-23;video;79
23921;506204;84-07-22;audio;26
23922;917092;95-12-13;imagenes;29
23923;435493;76-10-23;spam;29
23924;189151;02-03-21;video;60
23925;975042;95-04-28;spam;6
23926;775665;90-03-10;audio;7
23927;282873;96-11-04;audio;54
23928;819992;02-01-29;imagenes;68
23929;335234;80-08-23;spam;1
23930;292266;74-04-25;audio;41
23931;148506;95-04-19;audio;23
23932;378719;91-09-26;spam;53
23933;271300;81-02-19;spam;13
23934;859408;12-11-25;audio;75
23935;941411;06-12-02;imagenes;17
23936;467595;12-12-22;imagenes;46
23937;959559;04-06-07;spam;65
23938;675746;18-05-02;audio;66
23939;335008;88-01-27;audio;14
23940;669836;77-08-05;audio;35
23941;545594;19-04-28;audio;37
23942;421220;12-06-07;imagenes;37
23943;13044;86-11-12;video;57
23944;719420;80-12-27;spam;6
23945;807548;70-12-06;spam;29
23946;557583;19-08-14;imagenes;45
23947;59583;04-12-24;imagenes;77
23948;734520;10-02-26;spam;61
23949;570073;17-12-28;video;82
23950;54415;93-11-13;imagenes;38
23951;39357;13-08-21;spam;71
23952;927425;65-09-03;imagenes;61
23953;849912;70-07-16;imagenes;7
23954;822721;03-04-11;imagenes;55
23955;665184;88-07-31;spam;53
23956;128500;79-01-11;spam;88
23957;427489;18-05-24;video;68
23958;681589;03-08-16;audio;79
23959;817771;74-09-10;audio;40
23960;329196;99-05-25;audio;18
23961;213338;06-04-03;audio;50
23962;240866;98-02-19;video;15
23963;653537;74-07-10;video;78
23964;679850;08-04-03;imagenes;57
23965;252077;99-02-27;imagenes;80
23966;845416;85-08-25;spam;66
23967;660623;99-04-22;imagenes;73
23968;633407;03-04-02;imagenes;6
23969;130772;18-02-26;audio;11
23970;714163;75-02-18;imagenes;40
23971;646210;18-10-22;audio;13
23972;115600;12-08-16;imagenes;82
23973;948956;99-05-22;audio;34
23974;538323;79-11-19;video;70
23975;353721;89-12-18;video;6
23976;231196;09-12-19;spam;78
23977;538743;17-10-17;imagenes;83
23978;140682;17-10-20;video;21
23979;225569;95-01-20;audio;66
23980;837422;03-10-14;audio;90
23981;491891;03-06-15;spam;8
23982;230554;00-11-17;imagenes;20
23983;431712;14-02-18;audio;41
23984;880736;18-06-28;audio;28
23985;174358;90-09-21;audio;79
23986;124110;07-02-24;audio;33
23987;268713;80-12-22;audio;49
23988;659493;87-09-19;video;35
23989;868694;19-08-22;video;74
23990;471076;19-08-07;imagenes;14
23991;954999;16-11-09;audio;53
23992;891373;12-11-09;audio;20
23993;546911;07-04-18;video;24
23994;163576;13-02-06;imagenes;32
23995;438732;81-04-06;imagenes;90
23996;960702;91-05-08;video;14
23997;626332;95-03-12;spam;35
23998;741303;10-03-09;imagenes;34
23999;583474;02-09-18;video;22
24000;172474;07-06-19;imagenes;27
24001;606866;16-09-15;imagenes;71
24002;122092;81-02-11;imagenes;72
24003;611250;72-12-27;video;86
24004;761453;16-04-25;audio;71
24005;288864;08-10-02;video;79
24006;377783;11-12-19;video;77
24007;458022;72-04-08;spam;73
24008;209689;87-03-03;video;24
24009;235513;94-03-14;imagenes;54
24010;887333;90-05-26;spam;12
24011;71689;83-02-05;imagenes;72
24012;490536;11-05-10;imagenes;4
24013;163194;70-04-07;audio;1
24014;148317;17-02-25;imagenes;34
24015;257930;92-09-09;imagenes;22
24016;512994;10-09-19;video;37
24017;948546;03-12-15;imagenes;23
24018;77622;89-11-02;audio;83
24019;992087;97-04-20;spam;61
24020;88599;99-07-29;spam;42
24021;855577;14-11-25;imagenes;24
24022;30031;01-04-27;imagenes;22
24023;338513;80-07-05;spam;5
24024;113662;17-10-15;spam;22
24025;659509;95-03-10;video;56
24026;925691;08-11-23;spam;71
24027;168260;15-07-21;imagenes;3
24028;397506;10-09-23;imagenes;36
24029;72853;73-08-06;imagenes;1
24030;979159;11-12-30;video;31
24031;799471;09-10-25;spam;2
24032;696770;73-03-31;video;41
24033;285712;66-02-18;audio;29
24034;507450;18-06-01;imagenes;41
24035;607190;19-01-17;imagenes;59
24036;169768;87-10-25;video;74
24037;845984;88-11-05;spam;81
24038;196367;05-08-13;spam;62
24039;801562;87-09-19;imagenes;7
24040;660366;90-09-03;imagenes;20
24041;111931;96-08-31;audio;90
24042;269412;88-06-11;audio;69
24043;729194;99-07-31;imagenes;1
24044;51299;19-08-29;imagenes;15
24045;625657;12-11-21;video;26
24046;623792;03-03-23;audio;28
24047;500354;07-02-28;imagenes;26
24048;327760;04-06-20;video;56
24049;271217;18-11-17;spam;84
24050;871132;02-02-03;audio;85
24051;828086;10-08-31;video;4
24052;563748;14-07-23;spam;60
24053;787492;66-01-29;audio;26
24054;905945;95-10-15;spam;32
24055;986602;17-09-09;imagenes;28
24056;241998;19-03-26;audio;78
24057;167258;02-12-24;video;31
24058;925616;11-09-02;imagenes;73
24059;628804;89-11-25;audio;51
24060;489113;16-08-14;audio;57
24061;293862;96-10-25;video;51
24062;169055;15-10-11;spam;63
24063;548453;88-04-11;spam;72
24064;517302;93-08-08;imagenes;60
24065;586466;08-09-08;imagenes;11
24066;996340;96-01-25;video;33
24067;149435;82-12-13;video;21
24068;454695;00-07-15;imagenes;4
24069;753204;17-01-18;spam;11
24070;985328;09-10-18;spam;10
24071;846219;68-11-15;video;76
24072;60300;08-04-14;audio;12
24073;445760;92-03-16;spam;76
24074;326072;19-03-22;imagenes;55
24075;583567;03-02-05;spam;66
24076;154909;16-05-07;audio;68
24077;448232;12-11-19;audio;78
24078;514378;87-09-04;audio;35
24079;332690;19-06-01;video;61
24080;536656;93-12-01;imagenes;27
24081;73367;14-04-26;audio;54
24082;296016;88-11-24;imagenes;10
24083;710129;98-09-07;audio;46
24084;749860;00-07-17;spam;38
24085;913389;97-05-10;video;68
24086;839742;17-10-03;imagenes;27
24087;560066;07-06-16;imagenes;49
24088;519547;67-11-01;video;62
24089;902499;97-07-22;video;71
24090;320387;04-02-08;spam;3
24091;639033;85-12-26;imagenes;35
24092;304581;15-10-03;imagenes;53
24093;255939;83-07-11;imagenes;79
24094;947141;93-08-10;audio;53
24095;394358;94-09-02;imagenes;69
24096;780643;09-10-27;video;88
24097;228506;86-10-17;audio;54
24098;817767;13-01-20;spam;51
24099;210276;78-10-09;audio;73
24100;35175;17-11-11;imagenes;11
24101;633734;15-05-29;imagenes;83
24102;150032;90-08-15;spam;46
24103;36315;91-04-06;audio;15
24104;137409;72-09-22;video;60
24105;804083;03-06-23;audio;67
24106;638304;94-05-16;imagenes;86
24107;523963;12-12-14;audio;32
24108;587854;04-09-26;audio;33
24109;838101;18-12-05;spam;75
24110;300009;00-10-31;audio;39
24111;44013;11-10-09;video;37
24112;437382;83-05-26;spam;28
24113;32408;19-07-29;audio;22
24114;636827;01-06-21;spam;67
24115;372943;07-02-27;audio;18
24116;464580;90-03-02;spam;4
24117;530280;02-02-04;imagenes;61
24118;971685;58-03-28;spam;11
24119;180729;18-09-17;video;16
24120;364532;72-08-25;spam;89
24121;482941;17-07-11;spam;4
24122;349580;19-08-01;spam;26
24123;500416;08-03-26;video;2
24124;285708;18-03-22;imagenes;49
24125;610580;70-06-29;spam;47
24126;641573;16-02-15;spam;45
24127;646716;10-12-19;audio;47
24128;204284;87-06-28;imagenes;80
24129;929651;19-06-18;spam;88
24130;833943;97-01-11;imagenes;64
24131;362886;81-02-08;imagenes;22
24132;498576;04-11-27;imagenes;10
24133;152286;18-05-01;imagenes;17
24134;85859;07-04-04;imagenes;55
24135;952483;56-06-27;imagenes;4
24136;605964;93-03-01;spam;9
24137;971106;18-07-04;spam;73
24138;512891;14-04-20;spam;68
24139;240681;95-08-15;audio;49
24140;424944;69-08-15;video;49
24141;857656;81-01-14;imagenes;19
24142;138411;08-09-20;audio;47
24143;526591;87-09-30;spam;23
24144;181751;12-10-07;audio;40
24145;808210;87-04-07;spam;21
24146;140246;88-05-09;imagenes;78
24147;242867;74-10-19;video;53
24148;711024;18-03-22;imagenes;1
24149;426301;14-03-08;imagenes;88
24150;2299;17-12-24;video;19
24151;996611;11-06-10;video;14
24152;400261;95-05-04;audio;40
24153;171952;91-04-23;spam;9
24154;772944;87-10-16;spam;59
24155;785204;17-12-30;audio;59
24156;147829;92-05-07;audio;64
24157;828193;13-03-30;audio;14
24158;888763;05-10-28;imagenes;89
24159;327151;08-12-10;video;17
24160;847769;04-07-28;imagenes;29
24161;518334;16-05-30;video;13
24162;628773;55-12-23;spam;75
24163;543798;16-10-08;video;45
24164;656764;18-05-26;audio;73
24165;211613;03-02-17;spam;11
24166;183387;18-10-15;imagenes;33
24167;520573;03-01-04;imagenes;5
24168;960189;16-07-20;spam;35
24169;324137;81-05-08;spam;1
24170;431116;15-10-18;spam;18
24171;514093;17-09-24;audio;72
24172;795745;05-06-30;audio;54
24173;222433;02-09-05;video;51
24174;602945;70-11-26;spam;20
24175;96541;07-12-23;audio;63
24176;321336;16-07-17;imagenes;60
24177;630325;16-10-24;video;59
24178;688598;08-08-03;audio;60
24179;734905;93-10-13;spam;29
24180;302157;13-11-06;spam;44
24181;133538;08-05-09;audio;59
24182;474615;98-07-15;imagenes;12
24183;528628;98-12-31;spam;6
24184;588497;08-07-11;video;23
24185;174280;19-01-24;spam;44
24186;540643;08-07-24;video;70
24187;155132;18-02-10;spam;74
24188;28251;89-12-19;imagenes;86
24189;867255;93-02-03;spam;82
24190;6535;97-03-02;imagenes;15
24191;212801;87-03-10;audio;36
24192;15828;11-11-29;audio;32
24193;158180;89-08-28;audio;59
24194;682692;10-08-08;spam;21
24195;734313;91-11-18;spam;77
24196;606783;17-08-13;video;25
24197;957282;09-03-30;audio;34
24198;622119;57-08-21;video;75
24199;790669;00-02-07;imagenes;13
24200;450463;10-05-21;imagenes;47
24201;246349;05-01-02;video;43
24202;383344;65-12-24;video;14
24203;621494;16-05-28;video;15
24204;984314;14-10-23;spam;20
24205;613073;81-01-24;video;40
24206;319541;10-01-28;audio;27
24207;242397;11-08-31;spam;57
24208;110917;87-07-05;imagenes;54
24209;575194;02-01-25;spam;40
24210;737949;75-10-31;spam;70
24211;686917;15-07-01;audio;5
24212;324802;96-08-21;audio;34
24213;204229;14-04-06;spam;18
24214;961108;85-08-24;audio;73
24215;744598;95-12-26;video;67
24216;789074;17-03-08;audio;47
24217;318373;02-01-27;spam;21
24218;765017;09-03-01;audio;39
24219;395219;18-01-08;imagenes;77
24220;441772;07-01-12;video;83
24221;81591;95-12-21;video;1
24222;956857;12-09-03;imagenes;37
24223;105066;08-07-25;imagenes;25
24224;900945;01-01-31;audio;87
24225;259713;90-07-26;spam;77
24226;197128;94-08-03;audio;40
24227;118254;19-04-11;spam;22
24228;63841;67-08-02;spam;19
24229;651450;18-06-26;video;90
24230;284244;13-03-13;audio;32
24231;500336;19-05-07;imagenes;15
24232;717575;89-12-23;audio;22
24233;431424;11-08-09;video;74
24234;440513;05-03-01;spam;65
24235;676419;73-05-01;audio;38
24236;865177;15-01-05;spam;34
24237;477121;17-05-21;imagenes;11
24238;17157;18-07-23;video;42
24239;864143;83-11-24;imagenes;35
24240;297612;16-06-27;spam;68
24241;198687;74-10-15;imagenes;1
24242;73699;11-04-20;spam;78
24243;941158;18-06-21;imagenes;8
24244;966855;08-02-15;audio;25
24245;605750;15-10-18;video;77
24246;425197;77-03-24;audio;56
24247;233357;03-08-06;spam;32
24248;940781;06-09-21;video;18
24249;201491;12-05-25;video;38
24250;137686;82-03-14;audio;1
24251;81704;93-01-31;imagenes;81
24252;977560;18-10-19;imagenes;86
24253;710406;09-05-21;video;12
24254;499334;18-03-30;imagenes;86
24255;696307;18-01-13;imagenes;85
24256;843079;15-03-27;video;41
24257;119665;19-02-21;imagenes;55
24258;121187;14-07-24;audio;78
24259;593657;12-04-16;imagenes;60
24260;882513;19-08-16;imagenes;11
24261;463623;18-10-23;imagenes;7
24262;623977;19-02-17;spam;40
24263;361467;15-10-09;imagenes;63
24264;444799;81-10-28;video;30
24265;812135;96-09-12;imagenes;43
24266;652808;18-03-25;video;28
24267;650028;19-02-05;spam;55
24268;363647;88-05-20;spam;50
24269;107740;19-06-06;video;63
24270;471985;81-02-18;imagenes;66
24271;549457;76-05-08;audio;7
24272;388429;12-10-29;spam;34
24273;338942;01-07-26;audio;82
24274;356592;09-01-31;imagenes;27
24275;186255;70-09-23;audio;33
24276;897091;91-07-24;audio;63
24277;860891;99-07-19;audio;78
24278;872251;13-07-06;spam;19
24279;442274;08-09-14;spam;46
24280;857746;64-04-27;video;34
24281;629769;68-07-29;imagenes;50
24282;689189;70-09-14;spam;17
24283;756197;10-06-30;video;67
24284;62515;02-12-20;video;75
24285;441438;77-02-06;video;6
24286;922996;09-01-30;audio;53
24287;124567;79-10-11;imagenes;15
24288;839163;18-11-16;spam;74
24289;720684;18-08-28;audio;67
24290;729366;01-06-20;imagenes;90
24291;802559;12-03-08;spam;12
24292;42411;12-01-13;video;1
24293;145206;09-05-21;video;10
24294;699840;07-07-25;video;16
24295;335109;81-09-17;spam;33
24296;598814;10-04-21;video;65
24297;527452;05-07-24;imagenes;19
24298;546902;57-11-18;audio;8
24299;382165;75-03-18;imagenes;81
24300;27638;07-12-21;video;35
24301;832057;18-08-11;spam;53
24302;241076;15-08-08;audio;49
24303;785302;07-03-06;video;13
24304;454471;07-07-09;audio;81
24305;465890;95-04-27;imagenes;14
24306;66901;19-04-25;imagenes;75
24307;710302;94-01-26;spam;40
24308;392437;10-04-14;imagenes;49
24309;446070;19-06-10;spam;11
24310;7003;04-11-04;imagenes;90
24311;124345;05-02-13;audio;33
24312;980371;71-11-15;imagenes;14
24313;153181;05-04-20;spam;26
24314;861550;84-08-19;audio;63
24315;790398;19-06-29;audio;19
24316;966743;87-10-22;spam;45
24317;350316;92-05-28;audio;25
24318;733494;17-07-17;imagenes;7
24319;467783;12-04-05;audio;11
24320;607688;19-08-25;video;11
24321;581384;14-10-15;spam;23
24322;834769;11-08-22;spam;53
24323;541720;88-03-30;spam;48
24324;871918;69-11-27;imagenes;39
24325;467508;15-05-23;imagenes;77
24326;692370;95-08-16;imagenes;48
24327;672954;94-05-11;imagenes;71
24328;25431;77-03-07;video;74
24329;525083;17-09-17;spam;36
24330;928823;89-04-02;audio;53
24331;216668;75-09-29;video;54
24332;786821;18-01-21;video;66
24333;340115;82-04-26;video;57
24334;310391;65-01-13;video;64
24335;663349;16-11-04;video;33
24336;712667;58-03-31;spam;80
24337;793926;75-03-31;audio;80
24338;595206;78-01-18;audio;79
24339;977190;14-01-19;video;51
24340;482289;10-05-14;spam;27
24341;692795;98-06-15;imagenes;59
24342;633308;05-06-30;spam;24
24343;39529;12-07-31;imagenes;65
24344;868373;15-01-18;imagenes;69
24345;331668;73-04-13;imagenes;10
24346;117777;86-11-04;video;77
24347;177283;07-05-17;spam;40
24348;910404;05-12-28;imagenes;13
24349;847670;84-07-02;spam;35
24350;345943;65-01-15;audio;2
24351;103818;03-05-03;audio;42
24352;787949;81-10-22;spam;4
24353;535629;89-11-13;audio;78
24354;718746;16-08-18;spam;45
24355;34093;92-02-04;audio;36
24356;965839;15-02-22;video;29
24357;496308;98-03-22;spam;75
24358;78224;12-07-08;audio;31
24359;342186;06-06-05;audio;90
24360;737817;75-03-18;video;34
24361;676414;78-02-23;video;1
24362;894618;00-05-21;imagenes;26
24363;889920;99-07-12;video;85
24364;414974;19-07-10;spam;74
24365;840001;94-06-22;spam;35
24366;720060;09-11-01;imagenes;39
24367;951089;07-05-16;video;61
24368;980136;16-10-01;video;74
24369;685178;18-08-16;imagenes;89
24370;686017;07-04-28;spam;21
24371;229300;55-08-16;audio;58
24372;48257;18-02-15;audio;21
24373;638293;15-08-29;audio;89
24374;89327;19-06-12;video;80
24375;895702;79-09-06;audio;84
24376;670763;99-06-30;imagenes;7
24377;735029;19-08-10;spam;15
24378;207841;16-02-12;video;21
24379;26760;05-02-17;audio;90
24380;160030;15-01-07;audio;37
24381;848566;19-03-16;imagenes;55
24382;38744;19-04-18;imagenes;50
24383;395717;95-01-24;spam;58
24384;77931;13-01-10;audio;26
24385;867191;12-09-23;audio;54
24386;119878;71-11-21;video;35
24387;475937;11-08-05;spam;83
24388;242181;66-12-29;imagenes;83
24389;914384;09-04-04;imagenes;53
24390;272738;06-04-06;video;24
24391;629978;86-06-30;spam;53
24392;275835;90-01-20;spam;54
24393;545304;00-02-16;audio;14
24394;112434;98-07-07;imagenes;52
24395;93590;17-01-14;audio;35
24396;640707;18-08-06;spam;60
24397;451165;16-03-20;video;44
24398;888468;05-09-03;imagenes;74
24399;936790;99-06-19;imagenes;60
24400;190356;99-06-04;imagenes;50
24401;262980;93-06-15;audio;23
24402;455173;97-09-11;imagenes;20
24403;516181;17-05-23;spam;29
24404;713789;85-07-04;imagenes;43
24405;354211;03-06-21;spam;4
24406;425401;66-11-30;audio;54
24407;820385;68-09-08;imagenes;49
24408;932316;88-01-13;video;86
24409;992709;16-04-08;imagenes;17
24410;733056;96-11-29;spam;82
24411;115403;18-08-10;audio;74
24412;283329;16-07-19;audio;78
24413;363646;78-04-07;spam;75
24414;732058;84-01-20;audio;40
24415;190255;00-11-14;audio;71
24416;341103;88-07-27;spam;18
24417;870079;04-08-26;spam;1
24418;317974;08-01-28;audio;76
24419;342596;83-08-15;imagenes;50
24420;230554;08-01-20;video;20
24421;647041;05-12-14;imagenes;86
24422;24076;14-07-10;video;81
24423;312210;08-02-13;video;51
24424;122998;86-07-25;audio;38
24425;151118;11-09-17;video;70
24426;94287;11-05-22;audio;80
