id_mov;presupuesto;fecha;n_esperado_personas;lugar
8725;241298;81-09-06;14648;7362 Tennessee Crossing
8726;931998;69-11-19;14651;53 Kensington Alley
8727;746245;95-03-19;14652;15838 Union Junction
8728;96077;88-05-31;14654;19 Mariners Cove Center
8729;634582;12-04-02;14654;29916 Mccormick Parkway
8730;738506;11-09-05;14656;21430 Basil Drive
8731;98122;13-08-14;14656;69 Esker Center
8732;148513;72-09-03;14656;8936 Holmberg Hill
8733;330253;12-12-07;14657;7886 Dryden Lane
8734;982229;03-05-19;14657;031 East Parkway
8735;689286;12-04-14;14657;0886 Hoffman Court
8736;256815;14-04-20;14662;752 Northridge Junction
8737;430214;05-04-18;14663;2333 Tomscot Parkway
8738;641845;08-12-24;14665;61074 Memorial Alley
8739;133923;10-02-01;14670;584 Burrows Terrace
8740;593336;12-04-23;14670;966 Warrior Alley
8741;478620;18-11-19;14674;41 Sullivan Place
8742;605204;15-04-05;14675;41801 Lyons Parkway
8743;528667;06-11-23;14675;902 Briar Crest Court
8744;245343;00-05-22;14678;08 Morningstar Drive
8745;12751;17-03-17;14680;481 Susan Court
8746;964114;98-07-29;14681;85 Katie Street
8747;376985;19-04-03;14684;194 Golf Center
8748;23335;17-05-24;14685;9 Eggendart Center
8749;366385;13-11-26;14686;39888 Hagan Center
8750;184172;75-01-02;14688;92 Green Drive
8751;309615;15-06-11;14692;3 Harper Parkway
8752;210408;99-10-30;14693;2 Rowland Drive
8753;147272;61-07-25;14696;5308 Rutledge Crossing
8754;432765;11-02-25;14697;0 Maple Wood Drive
8755;104518;19-04-20;14700;6 Jenifer Road
8756;603241;07-08-23;14701;119 Kennedy Street
8757;522691;83-09-03;14701;22594 Esker Trail
8758;481884;09-04-14;14704;6 Stuart Pass
8759;630885;94-07-11;14705;66609 Basil Way
8760;979825;09-05-09;14705;8557 Derek Place
8761;702034;18-04-17;14707;9 Goodland Center
8762;270786;13-07-15;14707;19 Mariners Cove Center
8763;230576;77-02-28;14709;0794 Warrior Parkway
8764;658216;04-04-14;14712;6 Pankratz Parkway
8765;47876;03-01-16;14712;26136 Annamark Circle
8766;357046;14-03-20;14713;41725 Anniversary Pass
8767;578069;08-02-03;14713;49 Hintze Alley
8768;780021;91-09-14;14714;2 Tony Plaza
8769;867196;53-08-14;14717;96 Farragut Circle
8770;358356;12-04-23;14718;57 Summit Street
8771;750216;16-08-13;14718;95 Portage Alley
8772;590910;84-03-05;14722;578 Manitowish Place
8773;825928;09-11-03;14722;69 Killdeer Way
8774;683844;96-06-19;14723;562 Northland Terrace
8775;883717;84-07-07;14723;55 Menomonie Center
8776;208905;19-06-08;14724;858 Independence Crossing
8777;477850;01-01-13;14726;5 Washington Point
8778;55535;83-12-11;14726;4620 Meadow Ridge Road
8779;618103;82-08-03;14727;3432 Arizona Hill
8780;202592;74-07-29;14730;0 Prairie Rose Place
8781;471220;13-02-01;14731;177 Weeping Birch Pass
8782;694152;97-05-12;14735;48 Sutherland Crossing
8783;360945;13-02-02;14741;78 Declaration Trail
8784;813721;19-03-30;14743;043 Eliot Lane
8785;830054;19-08-14;14744;35693 Pine View Circle
8786;855444;19-04-24;14745;77834 Arapahoe Street
8787;621562;17-11-11;14749;02553 Meadow Vale Trail
8788;29706;04-08-19;14751;8 Northport Crossing
8789;163771;15-12-14;14753;99 Michigan Place
8790;79933;10-04-09;14754;90 Farragut Circle
8791;833296;03-11-25;14758;77738 Everett Parkway
8792;343583;66-03-17;14759;23 Valley Edge Avenue
8793;943653;15-08-15;14759;1617 Springs Terrace
8794;130883;15-08-13;14761;7 Northview Court
8795;874072;15-06-04;14761;07 Carioca Street
8796;789145;03-12-04;14770;63 Burning Wood Circle
8797;42284;04-09-16;14771;07406 Bunting Terrace
8798;115898;18-06-18;14772;1289 Waxwing Road
8799;225252;03-01-22;14773;261 5th Terrace
8800;352166;16-05-13;14775;15242 Fisk Plaza
8801;40831;92-04-30;14775;8 Corry Parkway
8802;301925;18-08-31;14777;6 Rusk Crossing
8803;255744;13-11-08;14777;50 Straubel Point
8804;367518;13-01-23;14780;04618 Northridge Hill
8805;527148;17-05-16;14781;44 Grim Plaza
8806;198489;17-07-03;14781;9524 Hoard Crossing
8807;375772;14-01-08;14788;61 Elgar Plaza
8808;233750;90-01-15;14788;2 Ronald Regan Plaza
8809;648477;11-01-12;14791;1480 Manitowish Park
8810;458369;00-11-22;14792;66 Sherman Hill
8811;226438;16-09-10;14793;1289 Waxwing Road
8812;171087;13-09-04;14794;2 Westend Avenue
8813;368780;65-07-11;14795;23 Johnson Way
8814;112585;09-05-18;14798;698 Maple Wood Crossing
8815;925783;19-08-27;14799;58233 Hoffman Pass
8816;737601;11-05-12;14799;2 Tony Plaza
8817;365274;10-10-29;14799;177 Weeping Birch Pass
8818;717251;15-08-10;14800;0 Butterfield Trail
8819;536085;17-06-23;14803;1712 Granby Avenue
8820;198035;09-07-12;14805;7 Lunder Road
8821;745793;05-11-23;14807;7839 Anhalt Junction
8822;12855;94-09-20;14809;139 Gale Alley
8823;937888;07-07-28;14810;9051 Rockefeller Way
8824;697821;18-12-11;14812;7417 Green Place
8825;26736;16-10-03;14813;222 Claremont Court
8826;719579;16-01-06;14814;06500 Browning Terrace
8827;8392;16-07-04;14814;72 Anthes Road
8828;71492;63-03-29;14816;9124 Moulton Hill
8829;232391;09-07-04;14825;920 Everett Pass
8830;543727;06-02-05;14826;6462 Washington Circle
8831;951996;63-10-28;14826;3 Forest Avenue
8832;106877;98-07-02;14827;923 Lyons Place
8833;675685;17-02-19;14831;176 Debs Street
8834;416613;88-06-10;14832;06 Monument Lane
8835;509119;19-04-06;14834;99018 Veith Drive
8836;292486;04-05-05;14835;98 Anzinger Lane
8837;747473;88-10-01;14836;03 Spenser Avenue
8838;749492;68-01-01;14837;119 Kennedy Street
8839;162904;11-09-06;14839;920 Everett Pass
8840;550137;98-02-28;14839;2 Loomis Place
8841;503295;08-05-24;14841;865 Stephen Hill
8842;815151;99-11-10;14842;03009 Birchwood Terrace
8843;38928;89-02-21;14843;89 Dennis Junction
8844;514556;13-05-02;14845;7902 Upham Terrace
8845;953265;15-02-21;14848;372 Sutherland Hill
8846;35773;11-03-05;14849;109 Prairieview Drive
8847;108494;79-08-16;14851;02480 Coleman Way
8848;546058;98-02-22;14853;41 Arizona Road
8849;669237;01-06-09;14858;7 Northland Lane
8850;966920;13-02-12;14858;14 Boyd Place
8851;920604;90-10-24;14861;4516 David Road
8852;233181;77-03-29;14863;8797 Del Mar Pass
8853;175538;64-08-09;14864;468 Evergreen Lane
8854;859007;01-07-01;14867;9 Eggendart Center
8855;94414;81-05-18;14867;381 Meadow Ridge Street
8856;643318;12-01-01;14868;0437 Farmco Parkway
8857;37255;90-01-31;14869;7 Myrtle Pass
8858;136030;81-01-23;14873;0 Haas Pass
8859;349971;92-11-24;14875;0 Muir Park
8860;670699;14-08-07;14876;02 Elmside Street
8861;675224;17-03-08;14877;721 Sheridan Trail
8862;986608;97-06-20;14877;0550 Maple Wood Hill
8863;724853;18-06-24;14880;99 Maywood Center
8864;233614;12-04-27;14882;4 Melby Crossing
8865;562830;87-10-16;14882;52064 Laurel Terrace
8866;922519;19-01-06;14884;346 Hoepker Lane
8867;906449;80-04-14;14884;24472 Browning Junction
8868;138738;18-03-02;14890;4176 Jay Way
8869;42543;15-12-30;14895;902 Briar Crest Court
8870;214667;18-02-27;14896;4 Vera Road
8871;841612;83-09-17;14897;233 Superior Lane
8872;470601;10-08-30;14901;89 Morrow Center
8873;308056;87-06-14;14901;14 Boyd Place
8874;902547;94-10-13;14903;50427 Lotheville Pass
8875;707320;08-10-05;14906;584 Burrows Terrace
8876;647465;17-07-05;14906;9 Forest Run Terrace
8877;573723;14-12-17;14907;4 Thompson Parkway
8878;614719;95-11-24;14907;0368 Dryden Drive
8879;251451;94-10-08;14909;97 Mccormick Drive
8880;972327;01-09-29;14909;34 Jay Parkway
8881;870112;00-12-22;14911;305 Golf Course Road
8882;153378;04-09-18;14911;14 Boyd Place
8883;307174;11-02-28;14913;485 Holy Cross Avenue
8884;75500;77-04-16;14913;0 Dorton Avenue
8885;286121;95-06-18;14920;963 Michigan Way
8886;922430;19-02-06;14920;15838 Union Junction
8887;838667;96-02-19;14921;8217 Buhler Terrace
8888;352856;08-06-23;14921;57710 Utah Crossing
8889;202067;08-09-29;14921;8 Emmet Terrace
8890;609765;15-08-25;14922;57 Summit Street
8891;320775;96-03-07;14923;621 School Center
8892;546384;88-08-13;14926;22 Hollow Ridge Crossing
8893;631645;90-10-05;14926;41 Thackeray Avenue
8894;298088;98-10-09;14927;52332 John Wall Place
8895;423044;19-08-06;14928;139 Gale Alley
8896;616506;13-12-15;14935;278 Nevada Trail
8897;362506;18-02-04;14935;6 Pankratz Parkway
8898;81421;05-10-27;14936;43 Sommers Drive
8899;262730;18-06-02;14938;4687 American Ash Avenue
8900;12593;02-10-23;14940;854 Rigney Trail
8901;280187;19-06-16;14941;9 Forest Run Terrace
8902;732689;12-02-10;14943;3 Jenifer Avenue
8903;582953;14-12-12;14943;09 Kingsford Lane
8904;563331;13-01-08;14943;485 Holy Cross Avenue
8905;764065;19-04-09;14945;450 Warner Road
8906;439044;72-10-30;14946;4098 Southridge Plaza
8907;248853;04-03-27;14949;7 Sycamore Junction
8908;724070;10-09-21;14949;1 Sachtjen Park
8909;765860;97-10-24;14952;2560 International Crossing
8910;530218;10-11-01;14952;03271 Bashford Trail
8911;932229;18-02-25;14952;8230 Luster Point
8912;337637;96-01-15;14954;8 Northport Crossing
8913;565707;68-02-25;14954;4 7th Place
8914;429248;84-04-01;14955;77834 Arapahoe Street
8915;630972;15-05-06;14956;6850 Comanche Center
8916;955690;00-05-05;14956;0 Petterle Street
8917;323004;16-08-10;14956;9 Waxwing Parkway
8918;554678;03-10-01;14957;721 Sheridan Trail
8919;28047;03-09-20;14959;0394 Pawling Park
8920;394137;19-02-22;14961;4604 Annamark Street
8921;860059;06-01-27;14962;8786 Pearson Hill
8922;543949;15-11-27;14963;02 Bay Circle
8923;388838;04-11-30;14964;53 Kensington Alley
8924;268943;14-07-26;14970;5748 Pankratz Place
8925;7837;69-01-07;14971;161 Parkside Circle
8926;197179;93-06-29;14973;5093 Buell Avenue
8927;598766;12-02-23;14976;43921 Kedzie Place
8928;224479;18-02-19;14978;0409 Mitchell Court
8929;987910;09-12-01;14979;141 Upham Hill
8930;386309;10-02-05;14981;098 Bunting Circle
8931;187310;18-06-21;14982;53 Kensington Alley
8932;772974;87-02-14;14983;7982 Mallory Point
8933;630431;09-02-28;14983;02553 Meadow Vale Trail
8934;980499;16-11-23;14984;3 Harper Parkway
8935;886417;06-10-03;14986;44 Swallow Center
8936;32941;87-04-09;14986;9 Anzinger Street
8937;130244;87-12-11;14987;8848 Reinke Pass
8938;414021;16-12-07;14987;7 Village Green Parkway
8939;121939;13-08-22;14988;485 Holy Cross Avenue
8940;375996;10-05-21;14990;487 1st Point
8941;610748;04-05-02;14994;5581 Farwell Hill
8942;144622;85-10-31;14998;481 Susan Court
8943;261442;08-04-03;14999;176 Debs Street
8944;215879;19-08-19;15000;76005 Almo Hill
8945;571253;08-12-09;15001;30207 Fulton Parkway
8946;395501;93-12-25;15001;77 Talmadge Trail
8947;454587;00-06-29;15003;01744 Granby Alley
8948;648286;15-05-11;15004;02156 Kensington Terrace
8949;174621;10-12-05;15007;806 Coleman Way
8950;287846;11-08-09;15007;6089 Burning Wood Plaza
8951;235234;18-09-22;15007;2 Ronald Regan Plaza
8952;838123;80-09-20;15009;040 Huxley Trail
8953;905432;13-07-30;15012;06 Nevada Hill
8954;137626;16-11-09;15018;99947 Banding Place
8955;385102;09-09-10;15019;655 Gale Hill
8956;918036;17-03-23;15020;0886 Hoffman Court
8957;479147;10-02-16;15021;13 Shasta Terrace
8958;684176;61-03-22;15022;31 Duke Court
8959;483856;75-03-11;15022;9166 Corscot Parkway
8960;88036;11-05-20;15025;7 Mitchell Court
8961;832921;13-05-03;15025;2 Sutteridge Lane
8962;628528;11-11-13;15026;982 Anhalt Park
8963;200353;76-10-22;15026;7 Esch Hill
8964;595426;05-01-31;15029;21 Forest Dale Lane
8965;127205;65-06-14;15030;993 Thierer Place
8966;194575;96-08-15;15030;1730 Erie Plaza
8967;898816;08-01-01;15031;53 Oxford Way
8968;600752;09-09-09;15031;19 Mallory Crossing
8969;565556;14-08-27;15032;6 Shopko Circle
8970;251498;98-07-14;15033;47 Nova Parkway
8971;784529;16-07-13;15034;175 Reindahl Place
8972;177176;58-08-07;15036;2362 Logan Court
8973;74241;95-12-25;15036;56 Florence Avenue
8974;676141;03-11-25;15037;613 Evergreen Road
8975;439975;89-01-05;15037;9 Green Pass
8976;208883;17-04-07;15037;90 Declaration Drive
8977;638832;14-02-19;15038;44 Swallow Center
8978;734800;16-04-01;15039;569 Dakota Junction
8979;75107;11-03-17;15040;752 Northridge Junction
8980;29997;99-06-01;15041;3 Parkside Trail
8981;475861;19-01-12;15042;10 Starling Alley
8982;712260;83-05-20;15045;9100 Morning Plaza
8983;732089;84-09-23;15045;865 Hansons Alley
8984;772531;73-05-08;15045;96 Stone Corner Avenue
8985;909650;02-10-22;15046;0 Butterfield Trail
8986;792648;03-05-13;15047;1833 Acker Park
8987;854567;17-06-26;15047;21 Forest Dale Lane
8988;243592;18-01-30;15049;79764 Warbler Park
8989;629155;01-07-30;15049;394 Cambridge Center
8990;825564;11-08-05;15049;18 Bartelt Terrace
8991;374073;07-06-13;15050;6 Evergreen Terrace
8992;667086;19-08-06;15051;6462 Washington Circle
8993;805281;87-05-13;15051;77 Talmadge Trail
8994;77236;03-01-25;15051;935 Lawn Drive
8995;682818;05-02-10;15052;956 Rusk Terrace
8996;660221;02-06-04;15054;268 Badeau Road
8997;317104;95-12-02;15055;4227 Chinook Alley
8998;687958;83-06-12;15056;69 Miller Road
8999;355657;87-09-15;15056;8529 Artisan Point
9000;615277;95-05-27;15059;3 Parkside Trail
9001;178257;85-07-06;15059;848 Tennyson Drive
9002;434092;12-11-04;15060;39888 Hagan Center
9003;961218;12-05-21;15060;29 Carioca Terrace
9004;952157;70-01-03;15061;848 Tennyson Drive
9005;754237;00-02-19;15062;7 Golden Leaf Terrace
9006;536228;19-06-18;15065;677 Kenwood Lane
9007;356891;13-09-11;15066;750 Waubesa Alley
9008;735366;80-05-25;15068;9 Londonderry Pass
9009;359508;18-04-18;15069;963 Michigan Way
9010;241764;71-05-27;15070;19652 Golf View Plaza
9011;725269;97-06-19;15072;12997 Esch Alley
9012;63633;02-12-17;15072;4620 Meadow Ridge Road
9013;287481;09-06-03;15074;7807 Darwin Court
9014;14779;17-05-14;15078;7915 Basil Hill
9015;695135;80-09-09;15082;144 Tomscot Alley
9016;706873;17-11-28;15083;3 Moland Plaza
9017;667936;15-04-15;15085;22 Dovetail Court
9018;794058;03-01-20;15087;39888 Hagan Center
9019;11523;17-02-18;15089;092 Ilene Point
9020;521442;83-08-23;15089;3 Colorado Point
9021;589940;02-03-24;15091;28683 Colorado Plaza
9022;422632;11-07-22;15098;77 Talmadge Trail
9023;786398;10-12-25;15098;5715 Cottonwood Point
9024;746862;19-01-02;15103;07 Southridge Center
9025;230145;86-07-11;15104;7981 Elka Place
9026;332476;70-03-17;15105;485 Holy Cross Avenue
9027;505628;11-12-29;15106;63 Burning Wood Circle
9028;289692;19-05-18;15107;65274 Little Fleur Street
9029;268275;13-09-06;15108;57 Sauthoff Avenue
9030;43918;09-05-12;15109;28 Algoma Road
9031;848557;04-03-05;15110;5310 Summer Ridge Alley
9032;176789;88-03-10;15113;283 Eagle Crest Avenue
9033;14198;15-10-24;15114;47291 Portage Center
9034;584346;17-04-04;15115;37248 Kipling Avenue
9035;82050;17-01-06;15120;957 Corben Terrace
9036;39765;76-03-09;15120;562 Northland Terrace
9037;682039;16-07-03;15121;87002 Cascade Way
9038;473500;98-10-15;15123;3242 Onsgard Court
9039;567870;92-05-21;15124;58 Browning Street
9040;405030;19-05-29;15125;4740 Sutherland Parkway
9041;212274;18-10-28;15126;481 Susan Court
9042;834470;18-09-23;15130;6840 Lotheville Avenue
9043;316431;07-08-10;15133;6 Lakeland Park
9044;334953;04-06-12;15133;689 Dexter Circle
9045;12503;18-04-07;15134;22 Dovetail Court
9046;162180;15-08-14;15134;2 Tony Plaza
9047;724133;79-07-29;15135;7137 Daystar Road
9048;29116;87-08-09;15138;586 Sunbrook Point
9049;593020;17-07-16;15138;652 Hollow Ridge Way
9050;959976;08-04-28;15139;7 Menomonie Avenue
9051;460130;82-05-27;15146;445 Moose Road
9052;451785;02-04-16;15148;781 Heffernan Place
9053;377276;98-11-15;15153;4740 Sutherland Parkway
9054;517107;11-09-16;15153;54 Sachs Drive
9055;983948;70-06-07;15155;781 Heffernan Place
9056;463271;80-08-10;15155;29114 Vera Court
9057;915610;18-10-06;15158;050 Crest Line Hill
9058;337469;97-06-20;15160;9 Rigney Drive
9059;819729;87-12-19;15160;6 Farragut Center
9060;181494;02-10-27;15161;88 Anthes Avenue
9061;720327;11-11-01;15161;957 Corben Terrace
9062;737189;93-03-02;15166;54 Namekagon Alley
9063;110810;13-02-05;15171;81936 Maple Wood Park
9064;438628;17-01-17;15173;9563 Bellgrove Road
9065;481411;89-09-18;15178;4 Glendale Court
9066;266651;02-05-19;15179;993 Thierer Place
9067;515861;13-02-17;15179;53 Kensington Alley
9068;777792;17-10-15;15179;9 Moose Way
9069;836140;84-09-26;15179;57710 Utah Crossing
9070;202207;86-04-07;15183;719 Nova Way
9071;382315;72-04-01;15184;7817 Erie Junction
9072;627446;13-12-17;15184;714 Shasta Point
9073;214682;71-12-18;15189;7 Northland Lane
9074;478110;10-10-29;15189;459 Evergreen Point
9075;291284;06-08-21;15189;249 Barnett Road
9076;801339;07-02-22;15190;3243 Brentwood Center
9077;304286;11-08-27;15191;65274 Little Fleur Street
9078;759476;06-08-05;15193;8 Anniversary Point
9079;586997;86-06-26;15193;7817 Erie Junction
9080;91253;71-02-03;15193;1 Eagle Crest Avenue
9081;744062;95-07-30;15195;2 Rowland Drive
9082;145021;82-07-25;15195;41725 Anniversary Pass
9083;538281;83-09-07;15196;90 Artisan Place
9084;897917;58-01-17;15197;3 Parkside Trail
9085;14494;94-11-24;15199;51734 Blaine Hill
9086;969455;00-12-18;15201;8697 Browning Court
9087;740282;09-10-05;15205;89 Morrow Center
9088;106079;19-08-20;15206;0368 Dryden Drive
9089;284290;97-06-21;15210;3 Continental Avenue
9090;201271;17-06-16;15211;39804 Morning Crossing
9091;783830;73-01-08;15215;7 Schmedeman Trail
9092;187962;63-10-14;15219;8 Northport Crossing
9093;515205;68-05-14;15221;0593 Stoughton Plaza
9094;651982;79-10-03;15222;7 Sycamore Junction
9095;74486;16-11-29;15222;9 Anzinger Street
9096;772354;89-06-17;15223;8 Parkside Way
9097;693170;90-06-07;15226;161 Parkside Circle
9098;418850;17-06-06;15228;8710 Pond Place
9099;757740;10-08-29;15231;07492 Mallard Center
9100;612131;03-09-30;15231;579 Debs Place
9101;470348;88-02-15;15232;714 Shasta Point
9102;350305;78-01-19;15233;11 Beilfuss Alley
9103;20498;97-04-09;15236;72 Anthes Road
9104;544978;17-12-13;15236;0550 Maple Wood Hill
9105;500718;05-09-22;15236;79 Crescent Oaks Trail
9106;821140;78-07-17;15238;0 Ludington Point
9107;525986;06-07-25;15241;1194 Portage Avenue
9108;160110;16-03-08;15245;0 Dorton Avenue
9109;673662;16-07-27;15249;3242 Onsgard Court
9110;115629;18-07-31;15249;714 Shasta Point
9111;562958;95-11-06;15251;5852 Delladonna Way
9112;159106;53-07-30;15251;77738 Everett Parkway
9113;763808;13-01-25;15252;21430 Basil Drive
9114;313135;10-11-10;15254;520 Hanson Plaza
9115;357120;97-07-12;15254;0 Lindbergh Pass
9116;114684;19-06-30;15255;65 Algoma Hill
9117;29142;17-04-19;15256;30357 Magdeline Junction
9118;84465;13-07-29;15256;8719 Vahlen Road
9119;486203;98-08-30;15257;32 Walton Point
9120;236289;17-04-28;15260;99 Michigan Place
9121;157128;17-02-11;15261;92 Green Drive
9122;493084;88-05-21;15262;1 Meadow Vale Lane
9123;2479;89-03-11;15264;54 Namekagon Alley
9124;287504;78-09-18;15266;7255 Swallow Road
9125;458877;03-04-23;15270;58233 Hoffman Pass
9126;524537;08-04-09;15273;04048 Hayes Park
9127;839745;89-09-30;15273;9 Moose Way
9128;198812;88-04-29;15274;40298 Maywood Trail
9129;937204;04-08-01;15278;9 Westend Pass
9130;61131;14-12-22;15279;2422 Clove Street
9131;17388;10-04-27;15281;5 Fuller Way
9132;401974;97-05-13;15282;1015 Bluejay Street
9133;144527;76-02-23;15286;40298 Maywood Trail
9134;46750;95-02-19;15287;7532 3rd Way
9135;649139;13-01-15;15288;7915 Basil Hill
9136;474870;93-04-11;15292;9588 Tomscot Terrace
9137;411936;02-08-11;15295;004 Straubel Plaza
9138;721097;12-10-02;15297;459 Evergreen Point
9139;794861;11-08-21;15301;0 Coleman Terrace
9140;761085;11-07-16;15301;58 Doe Crossing Parkway
9141;681700;04-02-26;15306;268 Badeau Road
9142;128231;18-12-31;15310;463 Garrison Terrace
9143;563106;83-11-01;15313;9827 Corry Point
9144;626551;72-04-03;15314;616 Division Alley
9145;840262;11-06-22;15315;9 Anzinger Street
9146;493912;18-08-13;15315;826 Tomscot Drive
9147;179134;90-01-26;15315;49016 Gateway Lane
9148;355265;95-05-13;15316;9286 Fair Oaks Plaza
9149;579067;02-06-29;15320;6462 Washington Circle
9150;22847;00-10-23;15321;93 Hoepker Drive
9151;99275;04-09-02;15323;109 Prairieview Drive
9152;359357;09-08-30;15323;6 Farragut Center
9153;821829;99-08-24;15328;0 Hollow Ridge Crossing
9154;247554;19-08-28;15331;9508 Golden Leaf Park
9155;807631;18-12-04;15331;9 Goodland Center
9156;329823;05-12-27;15331;3 Straubel Circle
9157;171927;02-11-03;15334;65 Corry Center
9158;765739;93-11-10;15338;464 Meadow Ridge Lane
9159;25934;05-08-08;15338;580 Eggendart Crossing
9160;359852;11-01-16;15341;7532 3rd Way
9161;255442;15-05-30;15341;014 Vidon Court
9162;605385;00-01-26;15345;2 Tony Plaza
9163;705922;10-11-19;15353;043 Eliot Lane
9164;511082;18-07-10;15353;2814 Stone Corner Avenue
