id_mov;presupuesto;fecha;ONG
15138;180271;15-08-27;Kuphal And Sons
15139;550937;81-01-12;Hoeger
15140;929217;95-07-02;Glover, Dickens And Russel
15141;950832;06-03-21;Schmidt-Schinner
15142;712558;02-05-27;Russel, Kemmer And Pacocha
15143;463908;13-01-14;Luettgen-Satterfield
15144;299992;08-02-14;Dickens
15145;83355;16-05-28;Yost Inc
15146;121982;19-06-20;Rau, Ryan And Lueilwitz
15147;418998;12-05-08;Moen, Koss And Paucek
15148;971239;05-07-29;Carter-Mueller
15149;268948;19-08-07;Hoeger
15150;878459;82-06-20;Jaskolski-Boyer
15151;596263;14-05-08;Weimann And Sons
15152;135682;11-03-30;Erdman, Rutherford And Cronin
15153;811989;17-06-11;Gutkowski
15154;653953;14-09-07;Littel, Bode And Dibbert
15155;30651;79-09-13;Oberbrunner, Cremin And Gislason
15156;661725;90-05-14;Heller-Rohan
15157;998815;17-07-22;Mertz Inc
15158;250703;92-07-21;Okuneva, Vonrueden And Quigley
15159;223337;94-08-07;Botsford-Romaguera
15160;865600;19-08-20;Rogahn-Leannon
15161;604707;04-02-29;Mueller-Simonis
15162;981825;18-01-04;Bernier, Shields And Mraz
15163;148170;74-11-24;Oberbrunner, Cremin And Gislason
15164;326274;16-04-19;Bahringer-Johnston
15165;87307;84-08-30;Frami Group
15166;373055;14-11-19;Tromp
15167;40125;92-05-11;Ullrich Inc
15168;306059;18-08-26;Nolan Group
15169;812634;99-06-07;Brekke-Crist
15170;474721;96-08-23;Hermiston And Sons
15171;702210;16-11-04;Carroll, Dubuque And Schultz
15172;5876;83-09-19;Kertzmann Group
15173;212640;01-12-20;Nicolas, Smitham And Wilderman
15174;478903;08-06-04;Doyle, Mccullough And Friesen
15175;20172;98-08-05;Kuphal And Sons
15176;84623;14-03-28;Hickle Group
15177;812267;65-04-04;Turcotte, Stark And Hauck
15178;537778;11-04-16;Huels
15179;139217;13-08-06;Keeling, Kilback And Mcdermott
15180;422840;82-10-24;Wilkinson-Schmidt
15181;16688;75-06-12;Rice-Price
15182;824982;01-12-09;Hettinger-Kuhic
15183;375481;99-10-12;Blick, Herman And Grady
15184;993420;19-01-21;Wisozk
15185;544320;03-12-12;O'Conner And Sons
15186;820300;00-07-10;Braun-Eichmann
15187;713868;03-12-17;Zieme-Langworth
15188;265699;00-04-25;Dickens-Boyle
15189;776795;75-10-31;Hills-Quitzon
15190;581814;99-07-27;Pagac And Sons
15191;161405;13-05-28;Miller, Senger And Kertzmann
15192;404542;00-02-11;Schmidt, Ryan And Jacobson
15193;383762;80-06-11;Rosenbaum-Leffler
15194;846865;11-05-16;Russel, Kemmer And Pacocha
15195;43468;58-09-16;Gulgowski Inc
15196;946092;03-09-25;Waters, Batz And Dickinson
15197;252742;55-06-15;Marvin-Corkery
15198;46739;94-09-15;Heller, Bradtke And Stoltenberg
15199;138183;15-05-12;Jacobs, Bechtelar And Skiles
15200;18165;59-09-03;Quitzon-Hand
15201;666599;13-04-22;Raynor And Sons
15202;857277;08-08-27;Kerluke-Yundt
15203;457309;18-12-14;Romaguera-Gerhold
15204;976799;15-03-24;Herzog, Grimes And Jast
15205;984247;72-01-28;Koelpin-Hand
15206;935875;88-12-29;Predovic Inc
15207;797591;09-11-10;Franecki Group
15208;227042;14-06-19;Kuvalis-Swift
15209;314631;66-01-10;Zboncak Inc
15210;398797;93-02-22;Auer, Bogisich And Jacobson
15211;955862;89-02-20;Erdman, Braun And Runolfsson
15212;330932;07-10-06;Glover, Dickens And Russel
15213;302438;73-04-11;Strosin
15214;631683;71-04-08;Mohr, Monahan And Hermiston
15215;759593;92-02-08;O'Keefe-Zulauf
15216;18828;04-11-11;Boehm
15217;821870;12-06-23;Ziemann-Trantow
15218;443610;02-09-15;Pacocha-Heller
15219;750062;73-07-22;Raynor
15220;511490;18-07-07;Bergstrom, Barrows And Shields
15221;683526;94-08-31;Pollich-Treutel
15222;207303;75-11-11;Collier-Anderson
15223;860554;16-05-29;O'Conner And Sons
15224;116579;97-03-13;Boehm-Conroy
15225;804419;97-08-10;Denesik And Sons
15226;702827;09-06-25;Aufderhar-Mitchell
15227;649759;16-07-28;Green-Cruickshank
15228;66501;97-03-29;Wehner-Jenkins
15229;623271;98-08-09;Buckridge Group
15230;842016;76-05-28;Botsford-Romaguera
15231;609668;97-11-14;Runolfsson-Morar
15232;961482;58-12-25;Sporer, Graham And Medhurst
15233;674173;81-07-02;Champlin, Oberbrunner And Eichmann
15234;605259;13-04-16;Cassin And Sons
15235;894218;58-06-16;Becker And Sons
15236;315807;69-09-12;Volkman-Conn
15237;192176;71-01-13;O'Kon, Huels And Lubowitz
15238;758361;18-02-27;Hermiston And Sons
15239;260363;99-01-28;Conn-Jones
15240;738407;16-09-18;Jacobi, Spencer And Mayer
15241;778367;90-06-24;Boyle, Weissnat And Blanda
15242;330806;09-01-22;Senger-Bogisich
15243;180284;06-02-01;Stokes Inc
15244;487850;18-08-28;Weissnat-Bergstrom
15245;514417;19-04-16;Koepp
15246;125629;15-04-18;Rippin, Huel And Mccullough
15247;909602;15-11-16;Leannon-Brekke
15248;3963;61-07-13;Harber-Blanda
15249;109882;77-10-05;Raynor-Oberbrunner
15250;39036;15-11-16;Mante, Bins And Crooks
15251;285716;04-08-22;Wehner And Sons
15252;999654;18-11-17;Gutkowski-Nikolaus
15253;424779;86-12-06;Lakin-Osinski
15254;984149;12-09-11;O'Conner And Sons
15255;301933;96-11-14;Renner-Erdman
15256;621274;90-10-12;Lebsack-Senger
15257;386935;06-05-01;Mraz-Ratke
15258;543642;96-03-04;Effertz-Zboncak
15259;465363;13-05-13;Cassin-Mayer
15260;121366;54-07-08;Watsica Group
15261;533632;92-01-30;Champlin, O'Reilly And O'Keefe
15262;848655;12-03-03;Walter Group
15263;399908;11-05-29;Keeling, Kilback And Mcdermott
15264;915498;17-01-09;Stracke-Mayer
15265;4427;15-12-15;Schaden, Homenick And Gutkowski
15266;787745;75-05-19;Collins, Murray And O'Reilly
15267;988370;19-02-28;Kulas-Crist
15268;287310;52-10-18;Dubuque, Gaylord And Cole
15269;3665;12-09-12;Denesik-Quigley
15270;462729;17-05-03;Lesch-Homenick
15271;842681;10-12-02;Cruickshank-Schmitt
15272;531561;11-12-22;Price Inc
15273;225066;95-01-12;O'Conner And Sons
15274;441681;74-06-05;Shields Group
15275;269198;94-02-20;Adama
15276;508;94-01-04;Oberbrunner
15277;497177;19-08-18;Schimmel-Mcglynn
15278;1289;16-08-27;Simonis, Roberts And Frami
15279;611318;94-11-16;Morissette, Christiansen And Collins
15280;655138;08-06-03;Lesch-Homenick
15281;203430;09-03-11;Bechtelar-Wuckert
15282;905989;13-01-12;Cremin And Sons
15283;396816;09-02-23;Dooley, Jerde And Kshlerin
15284;326622;04-07-06;Waters Group
15285;560736;89-10-23;Abshire Inc
15286;433002;73-05-19;Braun-Eichmann
15287;725546;91-10-15;Simonis Group
15288;987335;98-11-20;Jacobs, Braun And Schimmel
15289;65321;16-10-02;Rosenbaum-Cole
15290;236100;82-03-01;Runolfsson-Morar
15291;624976;19-06-06;Pollich-Treutel
15292;252175;18-02-09;Gleason And Sons
15293;641285;81-06-22;Glover Group
15294;665600;67-04-22;Hand And Sons
15295;114771;12-11-13;Glover-Nader
15296;703079;99-09-22;Herzog, Grimes And Jast
15297;458645;12-12-26;Pacocha-Heller
15298;359999;18-08-13;Goodwin, Cremin And Raynor
15299;106445;74-12-21;Herman-Graham
15300;259933;16-11-17;Lesch, Rath And Pfannerstill
15301;484129;09-03-21;Dare, O'Conner And Mohr
15302;968058;17-11-25;King
15303;997714;17-10-08;Wisoky
15304;328928;90-01-10;Adela Eh
15305;564375;04-08-01;Mueller-Simonis
15306;378412;91-02-28;Johnston And Sons
15307;312150;06-10-08;Cassin, Rempel And Koelpin
15308;342944;91-04-07;Weber, Rippin And Krajcik
15309;479662;18-08-19;Moore-Reilly
15310;690010;87-11-16;Auer-Ryan
15311;225229;07-08-03;Koss Group
15312;979656;04-11-13;Schiller-Reilly
15313;986537;02-07-31;Baumbach, Reinger And Jaskolski
15314;652894;08-01-24;Torp, Schmitt And Kemmer
15315;357988;14-05-26;Fadel Group
15316;26658;80-04-23;Botsford, Breitenberg And Steuber
15317;175986;99-01-09;Lueilwitz Inc
15318;206625;15-05-22;Gutmann, Schamberger And Witting
15319;121780;04-07-18;Davis Inc
15320;955660;65-04-12;Cruickshank Inc
15321;844031;04-12-28;Bins-Goldner
15322;607316;90-08-14;Renner, Bogisich And O'Kon
15323;875946;72-04-10;Green, Towne And Baumbach
15324;578867;86-07-20;Hirthe Group
15325;794890;09-02-26;Gorczany-Nienow
15326;963052;18-08-23;Feil, Lehner And Krajcik
15327;734008;02-05-28;Connelly-Maggio
15328;373371;15-10-31;Simonis Group
15329;513133;00-06-06;Murray, Monahan And Hilll
15330;590272;16-11-09;Becker, Haag And Hammes
15331;174527;93-11-22;Kiehn, Lueilwitz And Schimmel
15332;228304;17-04-10;Macejkovic, Gusikowski And Keeling
15333;903761;90-02-19;Funk, Turcotte And Jenkins
15334;327219;60-03-30;Quitzon Inc
15335;845249;06-06-07;Conn
15336;337317;77-03-03;Okuneva, Vonrueden And Quigley
15337;185815;79-03-15;Jenkins And Sons
15338;583126;77-05-11;Bednar-Crist
15339;179421;99-08-05;Koelpin Group
15340;238104;79-04-03;Jacobs Group
15341;242358;00-10-10;Harber Inc
15342;540037;18-05-14;Spinka, Senger And Brakus
15343;772272;11-03-27;Torp, Bruen And Douglas
15344;399421;90-06-24;Hoppe-Wolf
15345;904324;87-06-15;Pacocha-Heller
15346;637615;81-03-19;Langworth
15347;146790;92-07-20;Gleason
15348;820218;19-05-27;Wisozk-Goyette
15349;908925;84-01-17;Orn, Conn And Jakubowski
15350;968677;06-06-13;Hickle
15351;765328;14-07-24;Nienow
15352;463240;92-05-26;Walter Group
15353;559460;03-08-31;Shields-Kuhlman
15354;849397;17-10-26;Cole-Olson
15355;690629;03-02-27;Friesen-Pfeffer
15356;488753;16-11-25;Lueilwitz
15357;799294;18-03-30;Jacobson Group
15358;74197;17-06-19;Okuneva
15359;952915;11-08-28;Feest
15360;70085;17-03-17;Boehm
15361;770490;16-06-06;Nader, Dietrich And Frami
15362;839458;08-02-26;Kunze-Welch
15363;891059;06-12-13;Zieme-Metz
15364;754689;15-09-26;Adavas
15365;29494;15-01-21;Mckenzie, Lynch And Reinger
15366;969153;08-09-23;Hane, Wyman And Rempel
15367;230548;16-11-27;Wisozk, Smitham And Wisoky
15368;460240;93-12-22;Ullrich Inc
15369;833109;11-09-27;Tromp
15370;980068;78-02-10;Swaniawski Group
15371;578549;06-08-13;Sanford Inc
15372;263894;19-07-24;Strosin, Frami And Kuhic
15373;376888;14-03-16;Russel Group
15374;176046;17-08-10;Klein-Bartoletti
15375;57524;11-07-23;Kutch, Cremin And Mcclure
15376;402225;81-05-05;Doyle, Mccullough And Friesen
15377;935015;18-06-23;Grant-Schaden
15378;127467;85-06-17;Schowalter, Johnson And Kerluke
15379;177836;12-08-19;Sanford Inc
15380;599777;19-07-17;Fadel Group
15381;921615;17-02-05;Okuneva Inc
15382;795628;94-01-23;Osinski-Zemlak
15383;284626;87-10-23;Predovic Inc
15384;763748;92-07-01;Nader-Kutch
15385;268103;02-04-01;Murray-Braun
15386;201205;16-04-21;Ritchie Group
15387;454483;89-09-21;Cremin, Klocko And Thiel
15388;685402;95-03-09;Moore-Lueilwitz
15389;902603;07-02-12;Steuber, Rutherford And Upton
15390;87763;18-11-14;Frami Group
15391;193789;88-10-04;Kutch, Rodriguez And Hettinger
15392;930588;97-05-27;Dubuque And Sons
15393;172666;73-03-29;Kirlin
15394;186978;16-04-12;Hickle Group
15395;754342;03-03-20;Gerlach-Leuschke
15396;820179;18-01-27;Luettgen Group
15397;349894;11-05-30;Block Group
15398;536150;02-08-17;Jacobs, Braun And Schimmel
15399;891169;67-01-18;Hermiston And Sons
15400;374515;06-05-19;Murphy-Kunde
15401;316749;15-06-15;Davis Inc
15402;338666;85-12-11;Hintz-Reilly
15403;151537;13-02-15;Jerde-Lowe
15404;904668;68-01-28;Hettinger-Kuhic
15405;389962;18-01-17;Watsica Inc
15406;902006;18-02-01;Zieme Group
15407;504180;00-02-24;Bradtke-Wilkinson
15408;815717;83-08-07;Lubowitz Group
15409;859628;91-11-09;Afalcontigo
15410;96209;94-06-24;Rowe-Fisher
15411;997614;07-04-17;Brown
15412;507771;98-07-31;Reynolds, Dare And Barrows
15413;666202;87-06-26;Eichmann-Streich
15414;562476;14-05-10;Jaskolski Inc
15415;501994;11-08-12;Nolan Inc
15416;476412;03-02-19;Kub, Mante And Lebsack
15417;6919;00-08-23;O'Kon, Huels And Lubowitz
15418;702585;12-08-18;Schmidt-Schinner
15419;136065;00-06-18;Medhurst, Thiel And Schuster
15420;93385;05-02-09;Conn-Jones
15421;52013;90-03-18;Lubowitz Group
15422;780369;93-05-04;Friesen-Pfeffer
15423;24871;06-06-04;Langworth
15424;448783;09-02-17;Walter-Littel
15425;885296;03-09-20;Conn-Jones
15426;247152;17-07-02;Ritchie Group
15427;970441;12-11-10;Cole-Reilly
15428;690424;17-03-04;Raynor-Oberbrunner
15429;98488;96-11-13;Stoltenberg
15430;254856;17-10-26;Nicolas Group
15431;139411;74-03-16;Franecki
15432;950513;09-05-31;Leffler, Wisozk And Koelpin
15433;237839;00-05-19;Reilly, Veum And Wehner
15434;63878;94-02-27;Bednar-Crist
15435;741939;63-07-17;Okuneva
15436;111724;11-04-29;King, Stroman And Flatley
15437;34516;17-12-21;Rohan Inc
15438;549700;13-04-22;Kilback
15439;547689;99-08-30;Gutkowski
15440;236061;07-01-30;Botsford-Romaguera
15441;224275;19-08-31;Weimann, Armstrong And Luettgen
15442;861262;10-02-10;Turcotte, Stark And Hauck
15443;876549;12-08-06;Brakus, White And Mueller
15444;398813;05-04-06;Carter-Muller
15445;272091;14-10-25;Schumm And Sons
15446;538467;16-03-24;Bosco-Kiehn
15447;841592;18-03-16;Adenex
15448;477111;90-01-21;Glover, Dickens And Russel
15449;680688;05-01-16;Heller, Lubowitz And Dach
15450;562265;16-11-06;Braun-Eichmann
15451;308215;10-07-23;Cruickshank, Nienow And Abbott
15452;886108;17-10-30;Schneider And Sons
15453;339229;74-11-12;Willms-Ondricka
15454;362183;80-05-23;Osinski-Zemlak
15455;464023;06-02-25;Steuber-Lang
15456;982387;09-11-08;Abshire Inc
15457;941728;66-12-03;Adecoi
15458;188482;16-02-11;Trantow, Greenholt And Keebler
15459;239996;19-06-10;Rice-Price
15460;356932;01-03-08;Paucek Group
15461;522659;07-10-10;Rosenbaum, Lind And Koss
15462;659664;60-01-08;Rowe-Fisher
15463;871419;15-12-15;Franecki
15464;623354;13-06-09;Cronin-Jacobson
15465;751187;07-10-06;Senger Inc
15466;800114;63-07-04;Zboncak-Kerluke
15467;102438;03-01-01;Hermiston And Sons
15468;13890;02-07-12;Murray-Braun
15469;402082;60-08-02;Bruen, Macgyver And Deckow
15470;84767;16-05-17;Rath Group
15471;238920;98-02-15;Olson-Green
15472;204796;09-01-31;Bosco-Kiehn
15473;984450;90-07-26;Champlin, O'Reilly And O'Keefe
15474;821317;56-02-14;Becker, Haag And Hammes
15475;55548;99-07-25;Wolff, Russel And Ankunding
15476;811943;19-02-22;Reichel Inc
15477;783367;19-07-31;Jenkins-Kemmer
15478;11884;11-08-15;Leffler Group
15479;412826;00-02-25;Streich Group
15480;196123;91-04-08;Kuhn-Greenholt
15481;319550;17-10-27;Cruickshank Inc
15482;500611;81-09-03;Hettinger
15483;728714;96-05-19;Sawayn Inc
15484;599298;08-01-02;Conroy
15485;538878;16-05-29;Cassin, Kohler And Bauch
15486;981551;19-04-21;Quitzon Inc
15487;152899;18-10-30;Bosco-Kuhn
15488;201254;95-04-16;Roob, Windler And Weimann
15489;675220;15-06-27;Gulgowski Inc
15490;792179;06-09-08;Johns, Wisozk And Johnson
15491;834850;94-10-13;Botsford, Breitenberg And Steuber
15492;756509;09-07-03;Jaskolski-Boyer
15493;103082;18-06-16;Schmidt, Ryan And Jacobson
15494;454249;51-10-29;Senger, Kemmer And Dickinson
15495;706883;18-12-10;Gusikowski-Emard
15496;994935;74-03-11;Hintz-Donnelly
15497;540199;13-07-27;Fritsch And Sons
15498;73412;19-05-19;Mckenzie, Paucek And Jaskolski
15499;879910;13-03-01;Pouros, Bradtke And Monahan
15500;764443;13-07-27;Glover Group
15501;798343;15-09-03;Simonis Group
15502;768772;17-06-24;Konopelski-Langosh
15503;865128;18-11-15;Gutkowski, Kuhlman And Purdy
15504;516393;05-04-27;Lesch-Homenick
15505;853624;71-11-07;Zieme And Sons
15506;741907;11-11-10;Hauck Group
15507;568949;92-10-08;Feil-Nikolaus
15508;144876;01-09-04;Boyle, Walsh And Blanda
15509;295056;15-05-13;Dicki
15510;574508;08-01-16;Leffler Group
15511;758996;81-03-31;Kub-Dibbert
15512;559152;16-09-23;Frami Group
15513;182445;17-06-25;Lind-Kuphal
15514;54224;78-01-09;Von-Grady
15515;403575;19-03-18;Hauck
15516;991573;19-06-17;Bergstrom, Barrows And Shields
15517;52424;06-02-03;Roberts Group
15518;282313;11-12-04;Lueilwitz
15519;402973;10-12-15;Mcdermott Inc
15520;509417;01-03-31;Little-Murazik
15521;353696;71-07-21;Pollich, Nikolaus And Gottlieb
15522;294633;97-07-01;Cremin-Hodkiewicz
15523;75668;93-09-11;Terry Inc
15524;1694;16-07-29;Hessel-Toy
15525;685555;82-06-01;Haag-Stoltenberg
15526;979890;18-12-17;Auer-Ryan
15527;344083;99-06-25;Rutherford Group
15528;871146;18-04-23;Daniel
15529;417882;17-06-26;Torp, Bruen And Douglas
15530;873988;99-06-14;Gleichner, Waelchi And Douglas
15531;42169;93-02-01;Schmeler, Carroll And Schaden
15532;375721;09-08-28;Mraz Group
15533;875432;95-07-25;Wisozk-Bernier
15534;967344;90-01-06;King, Gusikowski And Mosciski
15535;504202;03-03-20;Keeling, Collins And Yost
15536;331741;96-04-09;Kassulke, Hamill And Luettgen
15537;680017;03-06-02;Medhurst, Thiel And Schuster
15538;689115;04-10-03;Wyman, Nicolas And Fahey
15539;334768;08-06-04;Champlin, Oberbrunner And Eichmann
15540;728839;96-11-05;Steuber-Lang
15541;321464;87-11-28;Moore-O'Conner
15542;147792;97-06-16;Becker, Haag And Hammes
15543;87987;65-01-27;Wisozk, Smitham And Wisoky
15544;314219;15-08-28;Upton-O'Keefe
15545;486290;88-12-29;Hane, Buckridge And Kuhn
15546;784251;79-04-10;Zulauf And Sons
15547;406715;80-06-11;África Esperanza
15548;278037;94-09-20;Larson, Franecki And Macejkovic
15549;153382;17-04-21;Jenkins-Kemmer
15550;109369;00-11-12;Treutel-Stamm
15551;317717;06-03-31;Schoen And Sons
15552;482734;96-09-26;Bosco-Lockman
15553;354812;02-02-13;Botsford, Breitenberg And Steuber
15554;371542;82-08-28;Hagenes-Gutmann
15555;936142;10-06-25;Schroeder-Wiza
15556;277248;08-10-21;Hane, Wyman And Rempel
15557;92277;18-08-19;Carroll-Mcclure
15558;812623;09-05-28;Goyette
15559;924352;14-02-15;Moore-O'Conner
15560;772312;81-11-04;Schuppe Group
15561;799012;76-04-29;Jenkins Group
15562;834611;98-06-22;Corkery-Halvorson
15563;437012;80-12-16;Konopelski, Schaefer And Feil
15564;928268;14-12-27;Konopelski-Langosh
15565;839615;60-12-20;Becker, Haag And Hammes
15566;259034;67-03-25;Mitchell-Bosco
15567;227203;92-03-06;Conroy, Wisoky And Daniel
15568;224997;00-12-22;D'Amore
15569;769920;06-07-07;Renner, Bogisich And O'Kon
15570;392946;99-11-01;Homenick-Rowe
15571;395418;97-07-01;Wintheiser
15572;249936;88-11-03;Simonis-Torphy
15573;739922;13-10-08;Rippin, Huel And Mccullough
15574;736880;81-01-15;Roob, Windler And Weimann
15575;26862;18-11-18;Torp-Hintz
15576;703929;10-09-27;Ziemann-Leuschke
15577;496750;75-07-19;Wilkinson-Zboncak
15578;430391;14-07-09;Flatley Group
15579;475884;08-11-18;Schiller-Mitchell
15580;933495;88-11-18;Price Inc
15581;262808;18-07-03;Bosco And Sons
15582;148768;15-02-26;Goyette-Rau
15583;362193;96-02-11;Mertz, Greenholt And Lind
15584;674817;01-10-19;Jacobs, Bechtelar And Skiles
15585;705946;07-06-19;Kuvalis, Bauch And Schumm
15586;185204;86-08-17;Kuhlman, Bashirian And Abbott
15587;222547;80-06-22;Hegmann, Koelpin And Lindgren
15588;587784;65-06-23;Heaney-Harber
15589;228596;13-12-29;Orn, Conn And Jakubowski
15590;502399;93-09-30;Feil-Reilly
15591;890009;12-01-20;Jerde-Bauch
15592;291206;16-10-12;Thiel And Sons
15593;27327;10-02-26;Franecki-Beahan
15594;279387;14-09-26;Mante, Bode And Wiegand
15595;480099;05-12-05;Stracke-Mayer
15596;515293;17-08-04;Dicki
15597;336516;78-10-01;Bednar-Crist
15598;922135;90-06-27;Erdman, Braun And Runolfsson
15599;166081;02-05-28;Rippin, Huel And Mccullough
15600;997796;93-04-05;Hickle
15601;66086;67-03-05;Erdman-Block
15602;651966;83-01-27;Hilll-Tromp
15603;458038;93-04-14;Hilll, Blick And Cartwright
15604;520275;16-04-10;Considine-Weimann
15605;128136;02-01-11;Roob
15606;898707;11-05-01;Senger-Bins
15607;442488;82-01-08;Hartmann And Sons
15608;289888;13-12-19;Conroy, Wisoky And Daniel
15609;359177;89-06-07;Lind-Kuphal
15610;117293;08-10-10;Terry
15611;94918;80-02-09;Dickens, Pfeffer And Nienow
15612;214136;94-06-19;Heller, Lubowitz And Dach
15613;371812;07-02-09;Schiller-Mitchell
15614;426252;04-12-31;Gutkowski-Schinner
15615;213304;18-06-18;Gibson-Hills
15616;699968;19-06-18;Murray-Braun
15617;516654;16-10-28;Huels
15618;321077;97-05-08;Lubowitz, Weimann And Lemke
15619;102969;09-07-26;Walker, Paucek And Beer
15620;66812;17-05-29;Friesen, Friesen And Hodkiewicz
15621;775908;18-01-28;Frami Group
15622;344591;14-03-04;Littel, Bode And Dibbert
15623;702549;18-08-09;Jacobs, Bechtelar And Skiles
15624;461114;94-04-06;Upton, Boehm And Haag
15625;659887;18-08-11;Rolfson And Sons
15626;404506;17-12-01;Luettgen Group
15627;274337;08-12-19;Moore-O'Conner
15628;676644;16-10-13;Luettgen And Sons
15629;779050;82-07-26;Boyle, Walsh And Blanda
15630;59820;19-06-18;Waelchi Inc
15631;951404;91-11-16;Pouros Group
15632;891748;83-12-26;Kiehn, Lueilwitz And Schimmel
15633;458121;02-01-09;Cronin
15634;393357;95-05-09;Gleason And Sons
15635;341941;77-08-22;Streich Group
15636;912583;89-02-08;Wisozk
15637;882705;13-06-15;Kuhic Inc
15638;938963;13-12-09;Lowe, Streich And Purdy
15639;652561;05-01-31;Torp, Schmitt And Kemmer
15640;762057;08-07-26;Predovic Inc
15641;100092;02-02-02;Zboncak Inc
15642;788419;89-11-09;Cole-Reilly
15643;916105;09-12-21;Kutch, Cremin And Mcclure
15644;786636;18-04-08;Stokes Inc
15645;807597;91-02-20;Hayes-O'Reilly
15646;111149;08-12-15;Bins, Ortiz And Bogan
15647;767899;04-12-23;Hills Inc
15648;558397;15-11-26;Collins, Pacocha And Turcotte
15649;451968;03-01-30;Runolfsson-Renner
15650;590819;13-06-03;Boehm-Luettgen
15651;770254;12-05-09;África Viva
15652;943657;74-04-25;Gutkowski, Huel And Murazik
15653;356255;62-08-17;Klein Group
15654;855457;96-08-06;Hagenes-Gutmann
15655;540832;87-06-07;Johns, Wisozk And Johnson
15656;928639;03-12-13;Hettinger
15657;242833;09-12-24;Rippin-Torphy
15658;903084;19-04-27;Ritchie Group
15659;270247;09-10-23;Hayes And Sons
15660;487846;80-03-27;Schroeder-Hamill
15661;746436;05-12-29;Grimes, Leuschke And Huel
15662;678910;12-10-18;Trantow, Schneider And Marvin
15663;669148;99-08-09;Rice, Daniel And Klocko
15664;618364;16-08-18;Johnson, Batz And Davis
15665;407793;96-04-30;Herzog, Grimes And Jast
