id_mov;ONG;proyecto
19583;Emard, Zemlak And Beier;Xenia Hotels & Resorts, Inc.
19584;Heller, Bradtke And Stoltenberg;Cogentix Medical, Inc.
19585;Pfannerstill, Powlowski And Kreiger;Jerónimo
19586;Russel ;Inseego Corp.
19587;Upton, Boehm And Haag;Global Partner Acquisition Corp.
19588;Boehm ;Sierra Oncology, Inc.
19589;Adenex;Hurco Companies, Inc.
19590;Nader, Dietrich And Frami;AdvisorShares Market Adaptive Unconstrained Income ETF
19591;O'Reilly-Hilll;Enanta Pharmaceuticals, Inc.
19592;Mayert-Nader;PowerShares KBW High Dividend Yield Financial Portfolio
19593;Heathcote, Schinner And Walker;Lomas Bayas
19594;Quitzon Group;La Perla
19595;Mcclure, Klocko And Wyman;Vina Concha Y Toro
19596;Grant-Schaden;Isla Guarello
19597;Champlin, Oberbrunner And Eichmann;China Cord Blood Corporation
19598;Pfeffer, Durgan And Hayes;Navío
19599;Hane, Wyman And Rempel;First Trust South Korea AlphaDEX Fund
19600;Acción Natura;Aspen Technology, Inc.
19601;Cronin, Welch And Rippin;Intracampos
19602;Nolan Group;Cordillera - Tenardita
19603;Anderson-Orn;Cosayach - Soledad
19604;Jacobson, Boyer And Gleichner;Kraton Corporation
19605;Keeling, Kilback And Mcdermott;PowerShares Nasdaq Internet Portfolio
19606;Nikolaus-Mueller;Lota
19607;Wehner-Jenkins;CMP - Boquerón Chañar
19608;Emard-Stroman;Cerro Casale
19609;Heaney-Harber;Bright Scholar Education Holdings Limited
19610;Williamson-Schmidt;Del Fierro
19611;Wisozk-Connelly;Tootsie Roll Industries, Inc.
19612;Heaney Inc;The9 Limited
19613;Torphy, Marquardt And Oberbrunner;Great Plains Energy Inc
19614;Jerde And Sons;III de Atacama Kozan
19615;Koelpin-Hand;La Picarda
19616;Cremin, Klocko And Thiel;Guaranty Bancorp
19617;Orn-Hilll;Walter Investment Management Corp.
19618;Becker, Deckow And O'Keefe;Fiserv, Inc.
19619;Langosh-Reilly;Westpac Banking Corporation
19620;Trantow, Schneider And Marvin;Kite Realty Group Trust
19621;Raynor-Reichel;Apple Hospitality REIT, Inc.
19622;Hauck Group;Pucobre
19623;Hintz-Donnelly;Cummins Inc.
19624;Dare, Hessel And Mckenzie;ILG, Inc
19625;Kuvalis, Bauch And Schumm;Pascua
19626;Huels ;STMicroelectronics N.V.
19627;Kuhn-Herzog;Orbotech Ltd.
19628;Daniel Inc;HD Supply Holdings, Inc.
19629;Torphy, Adams And Walter;SQM - Yumbes
19630;Altenwerth, Ebert And Mitchell;RenaissanceRe Holdings Ltd.
19631;Hayes, Goodwin And Feil;HD Supply Holdings, Inc.
19632;Jaskolski-Boyer;Everspin Technologies, Inc.
19633;Klocko Group;Enanta Pharmaceuticals, Inc.
19634;Ritchie And Sons;Tres Valles
19635;Hickle, Beatty And Gleichner;PTC Inc.
19636;Olson-Green;Arch Capital Group Ltd.
19637;Zieme Group;Nuveen Floating Rate Income Fund
19638;Hansen-Hills;Alliance National Municipal Income Fund Inc
19639;Schultz, Keebler And Gorczany;Esperanza
19640;Ebert-Pollich;Littelfuse, Inc.
19641;Anderson-Orn;Coirón
19642;Nolan Inc;Spence
19643;Rau, Ryan And Lueilwitz;Manantial
19644;Koelpin Group;First Trust Multi-Asset Diversified Income Index Fund
19645;Erdman, Graham And Yost;Ulta Beauty, Inc.
19646;Schmidt-Schinner;Array BioPharma Inc.
19647;Hintz-Donnelly;First Hawaiian, Inc.
19648;Champlin ;Regal Entertainment Group
19649;Schultz, Keebler And Gorczany;Mantos Blancos
19650;Trantow, Schneider And Marvin;Torchmark Corporation
19651;Braun-Eichmann;SQM Salar
19652;Baumbach, Reinger And Jaskolski;Caleta El Cobre
19653;Labadie, Veum And Hammes;Evolving Systems, Inc.
19654;Cronin ;Diana Shipping inc.
19655;Rutherford-Becker;Azul S.A.
19656;Frami Group;El Abra
19657;Aecc;Great Elm Capital Corp.
19658;Barrows-Dibbert;Aircastle Limited
19659;Corkery-Halvorson;San Gerónimo
19660;Rath Inc;iShares MSCI EM ESG Optimized ETF
19661;Luettgen And Sons;Orbotech Ltd.
19662;Schowalter, Johnson And Kerluke;ENGlobal Corporation
19663;Rath Group;German American Bancorp, Inc.
19664;Morissette, Christiansen And Collins;Dorado
19665;Schaden, Homenick And Gutkowski;Kite Realty Group Trust
19666;Glover-Nader;The Community Financial Corporation
19667;Botsford-Romaguera;National American University Holdings, Inc.
19668;Renner, Bogisich And O'Kon;Don Alberto
19669;Bosco-Lockman;Ocular Therapeutix, Inc.
19670;Leffler, Wisozk And Koelpin;Julia
19671;Konopelski, Hermann And Ziemann;Antucoya
19672;Miller ;support.com, Inc.
19673;Yost, Mayer And Stokes;CoreSite Realty Corporation
19674;Hintz-Donnelly;Old Republic International Corporation
19675;Goyette Inc;Tres Valles
19676;Mckenzie, Lynch And Reinger;Celite - Carol
19677;Skiles-Schamberger;Tuina
19678;Ferry-Schuppe;Las Arenitas
19679;Braun-Simonis;Carola
19680;Volkman, Hamill And Stiedemann;Victoria
19681;Schumm And Sons;AdvisorShares Market Adaptive Unconstrained Income ETF
19682;Johnson And Sons;Hub Group, Inc.
19683;Wehner-Jenkins;Intracampos
19684;Paucek, Mclaughlin And Green;Cóndor
19685;Miller, Senger And Kertzmann;Central Garden & Pet Company
19686;Rutherford-Becker;Las Pataguas
19687;Grady, Hermann And Streich;Kayne Anderson Energy Total Return Fund, Inc.
19688;Deckow-Nikolaus;Marine Petroleum Trust
19689;Jaskolski-Boyer;AmerisourceBergen Corporation (Holding Co)
19690;África Viva;Enanta Pharmaceuticals, Inc.
19691;Flatley Group;AbbVie Inc.
19692;Prohaska-Brakus;Coirón
19693;Klocko Group;First Hawaiian, Inc.
19694;Schaefer, Bednar And Welch;Comcast Corporation
19695;Schultz, Keebler And Gorczany;Peapack-Gladstone Financial Corporation
19696;Cronin, Gibson And Parisian;Algorta
19697;Senger-Bogisich;SQM - Mapocho
19698;Rice-Price;Collahuasi
19699;Bosco-Kuhn;Pucobre
19700;Bradtke-Walsh;Pucobre
19701;Emard-Stroman;Silicon Motion Technology Corporation
19702;Oberbrunner ;FTI Consulting, Inc.
19703;Kuhlman, Denesik And King;Las Luces
19704;Erdman, Braun And Runolfsson;Western Refining Logistics, LP
19705;Nader-Kutch;Mantos Blancos
19706;Johnston Group;Tootsie Roll Industries, Inc.
19707;Toy, Hahn And King;La Patagua
19708;Corkery-Corwin;BLDRS Developed Markets 100 ADR Index Fund
19709;Marvin-Wolff;Hamilton Lane Incorporated
19710;Corkery-Corwin;La Marcelina
19711;Collier ;Enel Generacion Chile S.A.
19712;Conn ;Texas Capital Bancshares, Inc.
19713;Corkery, Roberts And Leffler;Catamutún
19714;Dubuque And Sons;EQT Corporation
19715;Batz Inc;Everspin Technologies, Inc.
19716;Aesco;Apollo Senior Floating Rate Fund Inc.
19717;Tillman, Brakus And Padberg;Andina
19718;Corkery-Halvorson;BLDRS Developed Markets 100 ADR Index Fund
19719;Gutkowski-Nikolaus;American Homes 4 Rent
19720;Cole-Olson;Delta
19721;Schaden, Wehner And Price;Anheuser-Busch Inbev SA
19722;Aecc;E.I. du Pont de Nemours and Company
19723;Runolfsdottir And Sons;El Guindo
19724;Lesch, Rath And Pfannerstill;Peckett
19725;Mohr, Monahan And Hermiston;Gladstone Commercial Corporation
19726;Glover Group;SolarEdge Technologies, Inc.
19727;Cronin Inc;Microsemi Corporation
19728;Bartell Inc;Nuveen Connecticut Quality Municipal Income Fund
19729;Zieme-Metz;West Corporation
19730;Swaniawski-Sawayn;Sierra Oncology, Inc.
19731;Bahringer Inc;Envision Healthcare Corporation
19732;Dietrich, Conn And Hand;El Teniente
19733;Senger Group;Delcath Systems, Inc.
19734;Zieme And Sons;Everspin Technologies, Inc.
19735;Trantow, Greenholt And Keebler;Peapack-Gladstone Financial Corporation
19736;Lubowitz, Weimann And Lemke;SolarEdge Technologies, Inc.
19737;Kozey Inc;Financial Engines, Inc.
19738;Hoeger, Zboncak And Hammes;Lenga
19739;Littel, Bode And Dibbert;Nuveen Michigan Quality Municipal Income Fund
19740;Runte, Baumbach And Runte;SeaChange International, Inc.
19741;Breitenberg-Murphy;El Peñón
19742;Rogahn-Leannon;Fiserv, Inc.
19743;Kiehn, Lueilwitz And Schimmel;Spence
19744;Ziemann ;AmerisourceBergen Corporation (Holding Co)
19745;Mertz Group;Antucoya
19746;Price Inc;Kamada Ltd.
19747;Langosh ;OraSure Technologies, Inc.
19748;Cruickshank, Nienow And Abbott;Voya Global Equity Dividend and Premium Opportunity Fund
19749;Leffler-Durgan;Marine Petroleum Trust
19750;Auer, Bogisich And Jacobson;El Volcán
19751;Kertzmann-Kulas;ILG, Inc
19752;Okuneva Inc;Nutanix, Inc.
19753;Hilll-Lemke;Carola
19754;Pouros And Sons;iShares 20+ Year Treasury Bond ETF
19755;Boehm, Mccullough And Cronin;Corporate Asset Backed Corp CABCO
19756;Pfannerstill, Powlowski And Kreiger;Entergy Louisiana, Inc.
19757;Strosin ;Peabody Energy Corporation
19758;Blick, Harber And Smith;JM Global Holding Company
19759;Rice, Ondricka And Block;Tres Valles
19760;Shields Group;San José
19761;Kling, Barrows And Rau;First Trust Emerging Markets Small Cap AlphaDEX Fund
19762;Luettgen And Sons;AmerisourceBergen Corporation (Holding Co)
19763;Paucek, Mclaughlin And Green;Gladstone Commercial Corporation
19764;Waelchi-Borer;Novelion Therapeutics Inc.
19765;Maggio-Kuvalis;FSB Bancorp, Inc.
19766;Ziemann-Trantow;Nabriva Therapeutics AG
19767;Orn-Hilll;Yelp Inc.
19768;Koelpin-Hand;Orbotech Ltd.
19769;Wilkinson-Schmidt;Ellie Mae, Inc.
19770;Lebsack, Conn And Kulas;Carvana Co.
19771;Okuneva Inc;Caupolicán
19772;Borer-Trantow;SQM - Pedro de Valdivia
19773;Schmitt-Mckenzie;Candelaria
19774;Kub, Mante And Lebsack;Western Refining Logistics, LP
19775;Simonis Group;Virco Manufacturing Corporation
19776;Jaskolski-Boyer;SQM - Yumbes
19777;Moore-O'Conner;El Abra
19778;Hickle ;Caupolicán
19779;Schneider And Sons;Gabriela Mistral
19780;Smith-Schowalter;BRF S.A.
19781;Olson, Thompson And Fritsch;Las Piedras
19782;Erdman-Block;Container Store (The)
19783;Wolf And Sons;Kite Realty Group Trust
19784;Hamill-Rath;Punitaqui
19785;Runolfsson-Renner;Mantos de la Luna
19786;Effertz-Zboncak;Inacesa - El Jilguero
19787;Schultz, Keebler And Gorczany;China Mobile (Hong Kong) Ltd.
19788;Torp, Bruen And Douglas;Punta de Lobos - Kanita
19789;Mccullough, Luettgen And Brakus;Cordillera - Tenardita
19790;Ritchie And Sons;FairPoint Communications, Inc.
19791;Hackett, Lockman And Littel;Algorta
19792;Wolf, West And Breitenberg;Delcath Systems, Inc.
19793;Wilderman-Leannon;Walter Investment Management Corp.
19794;Simonis Inc;The Community Financial Corporation
19795;Little-Weber;Cosayach - Negreiros
19796;Schaden, Wehner And Price;Ashford Hospitality Prime, Inc.
19797;Collins, Pacocha And Turcotte;Isla Guarello
19798;Jacobson Group;Corporate Asset Backed Corp CABCO
19799;Rath Inc;Cyclacel Pharmaceuticals, Inc.
19800;Kassulke, Morar And Crooks;Mid-America Apartment Communities, Inc.
19801;Gutkowski ;Manto Verde
19802;Feil-Reilly;La Picarda
19803;Kuphal ;Cerro Colorado
19804;Casper-Jacobson;Pirquitas
19805;Konopelski, Schaefer And Feil;La Patagua
19806;Morar-Schoen;Eaton Vance Corporation
19807;Pollich-Treutel;Fidus Investment Corporation
19808;Simonis Inc;iShares 20+ Year Treasury Bond ETF
19809;Beer, Zieme And Huels;AMC Entertainment Holdings, Inc.
19810;Cummerata, Gutmann And Gaylord;FairPoint Communications, Inc.
19811;Bashirian, Greenholt And Russel;Can Can
19812;Langosh, Lueilwitz And Lehner;First Hawaiian, Inc.
19813;Moore-Reilly;ACF - Lagunas
19814;Kutch, Cremin And Mcclure;The Travelers Companies, Inc.
19815;O'Kon, Huels And Lubowitz;Collahuasi
19816;O'Keefe-Zulauf;Garrison Capital Inc.
19817;Rosenbaum And Sons;Dynatronics Corporation
19818;Lakin-Osinski;Isla Riesco
19819;Sanford-Kovacek;SQM - Pampa Blanca
19820;Shields Group;Natl Westminster Pfd
19821;Mcclure ;3M Company
19822;Keeling, Kilback And Mcdermott;United Insurance Holdings Corp.
19823;Bernier, Leuschke And Towne;Los Bronces
19824;Torp, Schmitt And Kemmer;iPath US Treasury Long Bond Bear ETN
19825;Casper, Hayes And Oberbrunner;West Corporation
19826;Shields, Wintheiser And Boyle;Talcuna
19827;Hickle, Beatty And Gleichner;El Morro
19828;Swaniawski Group;First Trust Nasdaq Retail ETF
19829;Cassin, Grant And Pfannerstill;iShares 20+ Year Treasury Bond ETF
19830;Lindgren, Barrows And Goodwin;Mantos de la Luna
19831;Hahn-Rohan;Commercial Vehicle Group, Inc.
19832;Hintz, Yost And Carter;Cerro Bayo
19833;Barton-Connelly;Ulta Beauty, Inc.
19834;Stokes Inc;Apollo Senior Floating Rate Fund Inc.
19835;Bartoletti-Daniel;PowerShares Nasdaq Internet Portfolio
19836;Anderson-Orn;Janus Henderson Small Cap Growth Alpha ETF
19837;Erdman, Braun And Runolfsson;Dos Amigos
19838;Koss Group;Natl Westminster Pfd
19839;Jacobs, Hand And Powlowski;Nuveen Floating Rate Income Fund
19840;Orn, Conn And Jakubowski;Arlington Asset Investment Corp
19841;Durgan ;BRF S.A.
19842;Abshire, Crooks And Kassulke;China Cord Blood Corporation
19843;Hayes, Huel And Keebler;Pucobre
19844;Champlin, O'Reilly And O'Keefe;Kura Oncology, Inc.
19845;Franecki-Beahan;Special Opportunities Fund Inc.
19846;Jacobs, Bechtelar And Skiles;Elenita
19847;Marvin-Kautzer;Vina Concha Y Toro
19848;Bruen, Cruickshank And Blick;Los Bronces
19849;Runolfsdottir-Emard;ENGlobal Corporation
19850;Zemlak, Cruickshank And Boehm;Cosayach - Negreiros
19851;Hirthe Group;Tres Valles
19852;Halvorson ;FSB Bancorp, Inc.
19853;Feil, Lehner And Krajcik;Western Alliance Bancorporation
19854;Sanford And Sons;Western New England Bancorp, Inc.
19855;Beahan-Kuhlman;CenterPoint Energy, Inc.
19856;Koepp ;El Peñón
19857;Langworth ;CatchMark Timber Trust, Inc.
19858;Bosco-Kuhn;Mid-America Apartment Communities, Inc.
19859;O'Kon, Huels And Lubowitz;Inacesa - El Way
19860;Homenick-Rowe;Virco Manufacturing Corporation
19861;Legros-Price;Texas Capital Bancshares, Inc.
19862;Macejkovic, Barrows And Kshlerin;Pucobre
19863;Daniel Inc;Clear Channel Outdoor Holdings, Inc.
19864;Acción Natura;The Chefs' Warehouse, Inc.
19865;Schaden, Wehner And Price;Andes Travertine
19866;Langosh, Lueilwitz And Lehner;Antucoya
19867;Zemlak-Daniel;Biocept, Inc.
19868;Mclaughlin And Sons;Torchmark Corporation
19869;Lebsack-Senger;Westbury Bancorp, Inc.
19870;Mcdermott Inc;Andes Travertine
19871;Casper-Jacobson;Kayne Anderson Energy Total Return Fund, Inc.
19872;O'Reilly, Romaguera And Bode;Ulta Beauty, Inc.
19873;Dickinson ;CMP - Cerro Negro Norte
19874;Boehm-Luettgen;Azul S.A.
19875;Sipes Group;Carola
19876;Goyette-Rau;Andes Travertine
19877;Vonrueden-Miller;Data Processing
19878;Hegmann, Koelpin And Lindgren;China Lodging Group, Limited
19879;Blick-Bartell;El Volcán
19880;Hegmann, Koelpin And Lindgren;Spence
19881;Langworth-Osinski;AdvisorShares Market Adaptive Unconstrained Income ETF
19882;Blanda-Gislason;SQM - Nueva Victoria
19883;Moen, Koss And Paucek;Safe Bulkers, Inc
19884;Hickle, Beatty And Gleichner;United Microelectronics Corporation
19885;Keeling, Bruen And Greenholt;Nustar GP Holdings, LLC
19886;Osinski-Zemlak;Cohen & Steers Reit and Preferred Income Fund Inc
19887;Auer, Bogisich And Jacobson;Victoria
19888;Feil-Reilly;Commerce Bancshares, Inc.
19889;Kihn, Orn And Farrell;PrivateBancorp, Inc.
19890;Durgan And Sons;Walter Investment Management Corp.
19891;Blanda, Stanton And Altenwerth;Torchmark Corporation
19892;Weber, Rippin And Krajcik;Celite - Tilviche
19893;Johns, Kessler And Balistreri;Aircastle Limited
19894;Rath-Quitzon;Discovery Communications, Inc.
19895;Kuhlman, Denesik And King;Stamps.com Inc.
19896;Cruickshank, Nienow And Abbott;E*TRADE Financial Corporation
19897;Hilpert ;PIMCO Dynamic Credit and Mortgage Income Fund
19898;Greenholt Inc;Julia
19899;Howe-Kreiger;Midland States Bancorp, Inc.
19900;África Esperanza;Gray Television, Inc.
19901;Adane;DRDGOLD Limited
19902;Willms-Jacobson;Celgene Corporation
19903;Runolfsdottir-Emard;RiverNorth Opportunities Fund, Inc.
19904;Jenkins-Ward;Argos Therapeutics, Inc.
19905;Heidenreich Inc;Northern Trust Corporation
19906;Heller-Rohan;KT Corporation
19907;Bechtelar-Wuckert;First Financial Bankshares, Inc.
19908;Prohaska Inc;Elkhorn Commodity Rotation Strategy ETF
19909;Bahringer Group;Entergy Louisiana, Inc.
19910;Trantow, Schneider And Marvin;La Coipa
19911;Reichert-Deckow;Algorta
19912;Sawayn Inc;Novanta Inc.
19913;Cronin ;Arlington Asset Investment Corp
19914;Hansen-Hills;AGCO Corporation
19915;Satterfield, Torp And O'Kon;Algorta
19916;Runolfsson-Morar;Celite - Tana
19917;Borer-Trantow;Cordillera - Tenardita
19918;Erdman, Braun And Runolfsson;Janus Henderson Small Cap Growth Alpha ETF
19919;Collins, Collier And Herman;Cerro Bayo
19920;Emmerich, Feil And Gorczany;CVS Health Corporation
19921;Dooley-Runolfsson;Cerro Bayo
19922;Aufderhar-Blick;Nuveen Municipal High Income Opportunity Fund
19923;Ferry, Stroman And Veum;Andes Travertine
19924;Glover, Dickens And Russel;Refugio
19925;Harvey, Heathcote And Legros;Cosayach - Cala Cala
19926;Bosco-Kiehn;Gray Television, Inc.
19927;Von-Grady;Incyte Corporation
19928;Hickle Inc;Array BioPharma Inc.
19929;Cronin-Jacobson;Michilla
19930;Baumbach, Reinger And Jaskolski;Aspen Technology, Inc.
19931;Baumbach, Mccullough And Larson;Catamutún
19932;Thiel Group;Chimborazo
19933;Schimmel-Beatty;Applied DNA Sciences Inc
19934;Botsford, Wuckert And Volkman;Gabriela Mistral
19935;Okuneva ;Cóndor
19936;Strosin, Frami And Kuhic;Hamilton Lane Incorporated
19937;Kuhic Inc;Franke
19938;Mcclure ;L.B. Foster Company
19939;Swaniawski-Kutch;Candelaria
19940;Terry ;Michilla
19941;Kilback, Frami And Abbott;Quiborax
19942;Bednar-Crist;Westpac Banking Corporation
19943;Wilkinson, Prosacco And Kilback;TICC Capital Corp.
19944;Walter Group;San Gerónimo
19945;Kunde Inc;Hamilton Lane Incorporated
19946;Kunde Inc;Johnson & Johnson
19947;Prohaska Inc;Merus Labs International Inc.
19948;Schultz Group;PowerShares KBW High Dividend Yield Financial Portfolio
19949;Nienow ;Aircastle Limited
19950;Kassulke, Morar And Crooks;Dynex Capital, Inc.
19951;Koch-Schneider;R.R. Donnelley & Sons Company
19952;Hills-Quitzon;ACF - Lagunas
19953;Carter-Muller;Pascua
19954;Dooley-Runolfsson;Pucobre
19955;Schroeder-Hamill;Pupunahue
19956;Botsford, Wuckert And Volkman;PowerShares Nasdaq Internet Portfolio
19957;Brekke-Crist;Kopin Corporation
19958;Ebert-Pollich;Unisys Corporation
19959;Hodkiewicz ;Envision Healthcare Corporation
19960;Weissnat Inc;TC PipeLines, LP
19961;Towne ;Celite - Carol
19962;Bode ;Envision Healthcare Corporation
19963;Herzog, Grimes And Jast;Talcuna
19964;Runolfsson-Renner;Taiwan Fund, Inc. (The)
19965;Maggio-Kuvalis;Chunghwa Telecom Co., Ltd.
19966;Casper, Hayes And Oberbrunner;La Productora
19967;Schimmel-Murray;China Mobile (Hong Kong) Ltd.
19968;Breitenberg And Sons;Alhué
19969;Bashirian, Greenholt And Russel;Linderos
19970;Feil, Lehner And Krajcik;First Trust Senior Loan Fund ETF
19971;Kshlerin, Hahn And Gulgowski;Tata Motors Ltd
19972;Conroy-Howe;Nuveen Municipal High Income Opportunity Fund
19973;Bins Group;Silicon Motion Technology Corporation
19974;Gulgowski-Spinka;Chimborazo
19975;Herzog, Grimes And Jast;AdvisorShares Market Adaptive Unconstrained Income ETF
19976;Schimmel-Beatty;Bronce de Petorca
19977;Erdman, Rutherford And Cronin;Cerro Imán
19978;Beahan-Kuhlman;PowerShares Golden Dragon China Portfolio
19979;Pfeffer, Durgan And Hayes;Marte Lobo
19980;Dare, Hessel And Mckenzie;CMP - Los Colorados
19981;Bailey-Crist;NextEra Energy, Inc.
19982;Kilback ;La Picarda
19983;Schiller Inc;Cogentix Medical, Inc.
19984;Durgan ;Avon Products, Inc.
19985;Doyle, Mccullough And Friesen;Laguna Siren
19986;Jenkins Group;Sierra Miranda
19987;Bahringer Group;Great Elm Capital Corp.
19988;Nienow ;Maganeso III de Atacama
19989;Lesch-Homenick;Urstadt Biddle Properties Inc.
19990;Mann, Howell And Shields;La Perla
19991;Pfeffer, Durgan And Hayes;La Patagua
19992;Marquardt ;Under Armour, Inc.
19993;Terry Inc;Inacesa - El Way
19994;Schaefer, Bednar And Welch;Diamond Hill Investment Group, Inc.
19995;Koch, Feil And Spencer;Waste Management, Inc.
19996;Berge ;Nuveen AMT-Free Municipal Value Fund
19997;Graham ;Celgene Corporation
19998;Bergstrom Group;Haldeman - Sagasca
19999;Hoppe-Wolf;Ashford Hospitality Prime, Inc.
20000;Gerlach-Leuschke;Nuveen Energy MLP Total Return Fund
20001;Bode-Nikolaus;Entercom Communications Corporation
20002;Cruickshank, Nienow And Abbott;Avon Products, Inc.
20003;Dooley, Lindgren And Kub;Central Garden & Pet Company
20004;Goodwin, Cremin And Raynor;Northrop Grumman Corporation
20005;Watsica Group;Intracampos
20006;Becker, Deckow And O'Keefe;El Salvador
20007;Beahan-Kuhlman;CMP - Boquerón Chañar
20008;Halvorson ;Gabriela Mistral
20009;Gibson-Hills;HD Supply Holdings, Inc.
20010;Ortiz-Weimann;Mantos de la Luna
20011;Dare, O'Conner And Mohr;Kilroy Realty Corporation
20012;D'Amore ;AmerisourceBergen Corporation (Holding Co)
20013;Boehm-Luettgen;Vina Concha Y Toro
20014;Quitzon Inc;Galectin Therapeutics Inc.
20015;Waters, Conroy And Dibbert;National American University Holdings, Inc.
20016;Mertz, Boyle And Franecki;Merus Labs International Inc.
20017;Afs Intercultura;Texas Capital Bancshares, Inc.
