rid,lid
26408,288
26409,59
26410,274
26411,19
26412,162
26413,175
26414,90
26415,117
26416,312
26417,281
26418,183
26419,338
26420,237
26421,280
26422,232
26423,334
26424,317
26425,134
26426,180
26427,141
26428,104
26429,317
26430,7
26431,292
26432,243
26433,216
26434,18
26435,51
26436,149
26437,306
26438,47
26439,169
26440,338
26441,328
26442,211
26443,320
26444,148
26445,230
26446,35
26447,242
26448,51
26449,294
26450,345
26451,341
26452,328
26453,222
26454,140
26455,270
26456,311
26457,97
26458,188
26459,275
26460,341
26461,62
26462,308
26463,102
26464,232
26465,176
26466,11
26467,297
26468,97
26469,205
26470,316
26471,134
26472,333
26473,137
26474,183
26475,75
26476,172
26477,71
26478,155
26479,250
26480,204
26481,224
26482,331
26483,165
26484,326
26485,169
26486,288
26487,165
26488,68
26489,143
26490,319
26491,338
26492,239
26493,104
26494,320
26495,102
26496,327
26497,186
26498,287
26499,102
26500,153
26501,320
26502,137
26503,89
26504,313
26505,130
26506,134
26507,70
26508,304
26509,38
26510,189
26511,12
26512,179
26513,226
26514,194
26515,128
26516,261
26517,26
26518,149
26519,117
26520,343
26521,299
26522,227
26523,66
26524,202
26525,261
26526,176
26527,113
26528,159
26529,112
26530,208
26531,313
26532,220
26533,236
26534,283
26535,239
26536,56
26537,220
26538,32
26539,51
26540,122
26541,81
26542,76
26543,44
26544,256
26545,6
26546,50
26547,154
26548,298
26549,106
26550,134
26551,111
26552,175
26553,227
26554,31
26555,305
26556,46
26557,279
26558,275
26559,68
26560,153
26561,25
26562,185
26563,280
26564,232
26565,6
26566,118
26567,254
26568,204
26569,134
26570,31
26571,227
26572,115
26573,92
26574,22
26575,125
26576,29
26577,92
26578,123
26579,44
26580,104
26581,146
26582,92
26583,263
26584,41
26585,59
26586,243
26587,195
26588,84
26589,315
26590,79
26591,52
26592,275
26593,205
26594,53
26595,185
26596,112
26597,313
26598,13
26599,300
26600,101
26601,104
26602,254
26603,291
26604,270
26605,19
26606,56
26607,281
26608,258
26609,88
26610,40
26611,112
26612,62
26613,149
26614,88
26615,55
26616,97
26617,13
26618,169
26619,291
26620,100
26621,37
26622,222
26623,293
26624,40
26625,30
26626,260
26627,209
26628,81
26629,20
26630,281
26631,234
26632,109
26633,319
26634,35
26635,232
26636,26
26637,23
26638,215
26639,66
26640,262
26641,32
26642,103
26643,231
26644,208
26645,125
26646,324
26647,144
26648,229
26649,301
26650,346
26651,302
26652,216
26653,255
26654,335
26655,330
26656,1
26657,311
26658,278
26659,228
26660,206
26661,99
26662,68
26663,74
26664,85
26665,108
26666,70
26667,221
26668,98
26669,326
26670,28
26671,226
26672,186
26673,256
26674,58
26675,104
26676,273
26677,193
26678,153
26679,249
26680,263
26681,324
26682,194
26683,72
26684,307
26685,206
26686,18
26687,303
26688,70
26689,152
26690,214
26691,282
26692,115
26693,230
26694,327
26695,2
26696,260
26697,78
26698,291
26699,55
26700,128
26701,98
26702,37
26703,231
26704,312
26705,38
26706,309
26707,3
26708,181
26709,77
26710,30
26711,288
26712,307
26713,175
26714,293
26715,258
26716,258
26717,40
26718,91
26719,110
26720,204
26721,340
26722,227
26723,17
26724,78
26725,18
26726,182
26727,61
26728,19
26729,147
26730,3
26731,40
26732,159
26733,235
26734,49
26735,191
26736,75
26737,58
26738,167
26739,210
26740,324
26741,181
26742,287
26743,207
26744,340
26745,94
26746,19
26747,31
26748,193
26749,264
26750,2
26751,291
26752,268
26753,67
26754,82
26755,104
26756,321
26757,138
26758,33
26759,168
26760,40
26761,49
26762,100
26763,5
26764,309
26765,128
26766,321
26767,235
26768,190
26769,88
26770,136
26771,323
26772,346
26773,26
26774,126
26775,152
26776,156
26777,111
26778,283
26779,287
26780,49
26781,118
26782,233
26783,228
26784,139
26785,112
26786,212
26787,272
26788,94
26789,330
26790,267
26791,192
26792,296
26793,41
26794,36
26795,42
26796,16
26797,159
26798,56
26799,261
26800,292
26801,331
26802,31
26803,177
26804,135
26805,224
26806,145
26807,20
26808,29
26809,311
26810,18
26811,263
26812,197
26813,194
26814,62
26815,227
26816,256
26817,149
26818,106
26819,225
26820,139
26821,138
26822,112
26823,151
26824,17
26825,33
26826,37
26827,29
26828,336
26829,108
26830,91
26831,136
26832,20
26833,194
26834,3
26835,235
26836,159
26837,248
26838,137
26839,323
26840,276
26841,275
26842,120
26843,158
26844,257
26845,63
26846,54
26847,31
26848,205
26849,99
26850,161
26851,78
26852,86
26853,155
26854,18
26855,266
26856,141
26857,32
26858,153
26859,151
26860,231
26861,81
26862,116
26863,17
26864,126
26865,54
26866,26
26867,112
26868,25
26869,181
26870,122
26871,20
26872,74
26873,195
26874,205
26875,262
26876,105
26877,168
26878,184
26879,166
26880,200
26881,88
26882,143
26883,289
26884,193
26885,30
26886,163
26887,144
26888,270
26889,274
26890,38
26891,158
26892,271
26893,280
26894,138
26895,252
26896,232
26897,181
26898,316
26899,100
26900,35
26901,315
26902,80
26903,172
26904,77
26905,4
26906,136
26907,331
26908,45
26909,292
26910,49
26911,23
26912,125
26913,237
26914,277
26915,344
26916,267
26917,250
26918,327
26919,164
26920,40
26921,126
26922,280
26923,233
26924,339
26925,22
26926,175
26927,38
26928,260
26929,43
26930,189
26931,99
26932,299
26933,332
26934,344
26935,321
26936,194
26937,282
26938,320
26939,7
26940,289
26941,105
26942,47
26943,35
26944,91
26945,94
26946,196
26947,52
26948,32
26949,219
26950,80
26951,24
26952,248
26953,296
26954,149
26955,66
26956,62
26957,126
26958,180
26959,56
26960,148
26961,50
26962,236
26963,201
26964,191
26965,310
26966,274
26967,24
26968,189
26969,200
26970,86
26971,274
26972,62
26973,252
26974,274
26975,95
26976,63
26977,323
26978,7
26979,255
26980,346
26981,242
26982,136
26983,263
26984,86
26985,247
26986,233
26987,47
26988,206
26989,88
26990,142
26991,275
26992,77
26993,92
26994,343
26995,320
26996,208
26997,288
26998,184
26999,4
27000,309
27001,66
27002,242
27003,242
27004,307
27005,185
27006,223
27007,204
27008,281
27009,263
27010,226
27011,265
27012,114
27013,218
27014,263
27015,242
27016,147
27017,260
27018,40
27019,339
27020,277
27021,121
27022,14
27023,118
27024,39
27025,309
27026,161
27027,125
27028,14
27029,144
27030,9
27031,138
27032,310
27033,105
27034,101
27035,122
27036,103
27037,316
27038,212
27039,21
27040,159
27041,230
27042,28
27043,2
27044,241
27045,34
27046,127
27047,276
27048,130
27049,61
27050,67
27051,342
27052,204
27053,275
27054,298
27055,287
27056,92
27057,185
27058,147
27059,209
27060,151
27061,37
27062,85
27063,245
27064,71
27065,71
27066,176
27067,48
27068,231
27069,316
27070,268
27071,327
27072,238
27073,131
27074,59
27075,183
27076,81
27077,345
27078,45
27079,134
27080,14
27081,206
27082,165
27083,220
27084,317
27085,150
27086,228
27087,100
27088,301
27089,191
27090,276
27091,282
27092,213
27093,127
27094,81
27095,223
27096,303
27097,245
27098,180
27099,293
27100,322
27101,244
27102,33
27103,236
27104,336
27105,234
27106,112
27107,12
27108,49
27109,60
27110,65
27111,321
27112,153
27113,234
27114,198
27115,138
27116,183
27117,222
27118,311
27119,277
27120,144
27121,263
27122,259
27123,227
27124,43
27125,6
27126,250
27127,39
27128,222
27129,36
27130,300
27131,317
27132,219
27133,17
27134,254
27135,190
27136,101
27137,212
27138,288
27139,38
27140,341
27141,268
27142,298
27143,236
27144,262
27145,16
27146,46
27147,336
27148,251
27149,260
27150,175
27151,270
27152,231
27153,144
27154,209
27155,59
27156,175
27157,264
27158,14
27159,45
27160,69
27161,324
27162,54
27163,305
27164,142
27165,26
27166,265
27167,184
27168,48
27169,106
27170,163
27171,224
27172,198
27173,308
27174,228
27175,191
27176,246
27177,155
27178,24
27179,337
27180,270
27181,303
27182,43
27183,279
27184,149
27185,273
27186,108
27187,275
27188,277
27189,168
27190,330
27191,115
27192,137
27193,309
27194,165
27195,311
27196,142
27197,67
27198,17
27199,288
27200,301
27201,280
27202,3
27203,53
27204,207
27205,37
27206,345
27207,20
27208,222
27209,184
27210,317
27211,333
27212,275
27213,148
27214,267
27215,217
27216,334
27217,20
27218,274
27219,160
27220,284
27221,120
27222,253
27223,35
27224,262
27225,13
27226,64
27227,17
27228,145
27229,184
27230,343
27231,86
27232,89
27233,7
27234,312
27235,105
27236,235
27237,307
27238,37
27239,261
27240,124
27241,306
27242,316
27243,165
27244,93
27245,255
27246,266
27247,144
27248,3
27249,25
27250,341
27251,203
27252,144
27253,109
27254,95
27255,183
27256,311
27257,139
27258,329
27259,1
27260,148
27261,61
27262,10
27263,107
27264,223
27265,318
27266,297
27267,257
27268,206
27269,36
27270,116
27271,335
27272,296
27273,50
27274,252
27275,169
27276,200
27277,3
27278,229
27279,128
27280,193
27281,131
27282,290
27283,215
27284,45
27285,311
27286,99
27287,121
27288,132
27289,343
27290,129
27291,310
27292,218
27293,287
27294,102
27295,236
27296,264
27297,328
27298,254
27299,274
27300,164
27301,156
27302,45
27303,298
27304,184
27305,91
27306,5
27307,336
27308,6
27309,253
27310,105
27311,313
27312,78
27313,123
27314,266
27315,309
27316,299
27317,319
27318,104
27319,30
27320,297
27321,154
27322,332
27323,14
27324,316
27325,145
27326,144
27327,288
27328,55
27329,128
27330,136
27331,91
27332,55
27333,208
27334,92
27335,156
27336,243
27337,108
27338,91
27339,190
27340,177
27341,84
27342,158
27343,169
27344,160
27345,43
27346,124
27347,338
27348,319
27349,214
27350,83
27351,236
27352,98
27353,83
27354,140
27355,175
27356,258
27357,147
27358,111
27359,313
27360,41
27361,98
27362,200
27363,7
27364,156
27365,333
27366,126
27367,97
27368,109
27369,297
27370,231
27371,296
27372,315
27373,91
27374,317
27375,135
27376,49
27377,179
27378,141
27379,98
27380,104
27381,5
27382,176
27383,211
27384,340
27385,37
27386,232
27387,178
27388,25
27389,226
27390,25
27391,43
27392,142
27393,185
27394,305
27395,171
27396,147
27397,103
27398,336
27399,78
27400,140
27401,182
27402,152
27403,101
27404,173
27405,52
27406,300
27407,48
27408,193
27409,76
27410,273
27411,132
27412,156
27413,127
27414,89
27415,282
27416,206
27417,144
27418,128
27419,125
27420,188
27421,24
27422,176
27423,15
27424,325
27425,255
27426,127
27427,151
27428,31
27429,227
27430,183
27431,196
27432,185
27433,232
27434,118
27435,229
27436,26
27437,34
27438,326
27439,277
27440,200
27441,218
27442,199
27443,343
27444,139
27445,275
27446,208
27447,92
27448,346
27449,17
27450,335
27451,127
27452,40
27453,206
27454,13
27455,176
27456,34
27457,182
27458,259
27459,328
27460,8
27461,129
27462,201
27463,114
27464,63
27465,168
27466,290
27467,105
27468,227
27469,105
27470,45
27471,39
27472,188
27473,156
27474,180
27475,46
27476,28
27477,177
27478,173
27479,72
27480,73
27481,213
27482,30
27483,109
27484,70
27485,134
27486,207
27487,91
27488,212
27489,154
27490,240
27491,60
27492,165
27493,182
27494,44
27495,14
27496,13
27497,111
27498,13
27499,24
27500,233
27501,6
27502,122
27503,152
27504,146
27505,196
27506,108
27507,32
27508,277
27509,54
27510,48
27511,58
27512,201
27513,151
27514,226
27515,194
27516,285
27517,151
27518,288
27519,70
27520,170
27521,240
27522,186
27523,211
27524,203
27525,250
27526,290
27527,141
27528,102
27529,331
27530,52
27531,277
27532,26
27533,27
27534,84
27535,324
27536,297
27537,244
27538,250
27539,206
27540,278
27541,255
27542,315
27543,82
27544,95
27545,335
27546,119
27547,182
27548,252
27549,290
27550,224
27551,169
27552,175
27553,17
27554,164
27555,247
27556,148
27557,278
27558,123
27559,251
27560,174
27561,312
27562,222
27563,74
27564,218
27565,85
27566,255
27567,239
27568,230
27569,84
27570,46
27571,27
27572,22
27573,112
27574,47
27575,31
27576,261
27577,6
27578,238
27579,192
27580,211
27581,287
27582,137
27583,90
27584,137
27585,287
27586,22
27587,41
27588,311
27589,54
27590,316
27591,41
27592,292
27593,42
27594,89
27595,10
27596,68
27597,16
27598,69
27599,27
27600,239
27601,60
27602,127
27603,182
27604,147
27605,159
27606,342
27607,306
27608,217
27609,274
27610,79
27611,35
27612,116
27613,116
27614,149
27615,99
27616,246
27617,78
27618,285
27619,165
27620,7
27621,328
27622,126
27623,297
27624,184
27625,217
27626,169
27627,209
27628,106
27629,244
27630,135
27631,66
27632,220
27633,30
27634,342
27635,334
27636,318
27637,277
27638,211
27639,202
27640,37
27641,21
27642,53
27643,134
27644,102
27645,151
27646,126
27647,212
27648,161
27649,292
27650,192
27651,123
27652,153
27653,80
27654,250
27655,154
27656,109
27657,143
27658,329
27659,33
27660,189
27661,214
27662,212
27663,98
27664,272
27665,222
27666,4
27667,229
27668,99
27669,181
27670,305
27671,52
27672,182
27673,256
27674,176
27675,278
27676,278
27677,284
27678,239
27679,303
27680,330
27681,88
27682,157
27683,329
27684,134
27685,203
27686,300
27687,126
27688,284
27689,336
27690,170
27691,67
27692,198
27693,306
27694,117
27695,257
27696,50
27697,8
27698,150
27699,342
27700,159
27701,290
27702,263
27703,62
27704,76
27705,19
27706,49
27707,178
27708,325
27709,284
27710,311
27711,79
27712,202
27713,16
27714,205
27715,160
27716,306
27717,289
27718,29
27719,81
27720,242
27721,276
27722,150
27723,77
27724,279
27725,260
27726,318
27727,319
27728,275
27729,124
27730,250
27731,319
27732,294
27733,344
27734,280
27735,280
27736,284
27737,234
27738,150
27739,258
27740,65
27741,77
27742,120
27743,338
27744,247
27745,278
27746,105
27747,135
27748,135
27749,26
27750,308
27751,103
27752,56
27753,73
27754,292
27755,243
27756,11
27757,266
27758,106
27759,318
27760,99
27761,296
27762,158
27763,35
27764,99
27765,159
27766,120
27767,36
27768,323
27769,113
27770,260
27771,177
27772,169
27773,146
27774,226
27775,86
27776,33
27777,135
27778,116
27779,342
27780,320
27781,22
27782,295
27783,326
27784,289
27785,36
27786,220
27787,234
27788,119
27789,342
27790,156
27791,274
27792,339
27793,242
27794,302
27795,8
27796,310
27797,338
27798,279
27799,315
27800,127
27801,253
27802,165
27803,319
27804,30
27805,108
27806,307
27807,216
27808,26
27809,64
27810,207
27811,264
27812,298
27813,255
27814,341
27815,275
27816,102
27817,226
27818,75
27819,234
27820,173
