rid,oid
25758,187
25758,198
25759,188
25759,239
25759,117
25759,203
25760,798
25760,996
25760,299
25760,615
25760,593
25760,853
25761,481
25761,943
25761,676
25761,169
25761,135
25762,295
25762,568
25763,415
25763,83
25763,286
25763,951
25763,380
25763,22
25764,723
25764,258
25764,838
25764,796
25764,500
25764,299
25764,901
25764,268
25764,153
25765,155
25765,467
25765,791
25765,834
25765,456
25765,931
25766,88
25766,253
25766,303
25766,518
25766,991
25766,111
25767,383
25767,166
25767,403
25767,902
25768,515
25768,885
25768,493
25768,41
25768,803
25768,789
25768,439
25769,422
25769,469
25769,855
25770,582
25770,678
25770,394
25770,19
25771,229
25771,426
25771,779
25771,647
25771,176
25771,302
25771,193
25772,234
25772,123
25773,379
25773,340
25773,835
25773,360
25773,625
25773,315
25773,33
25774,910
25774,692
25774,893
25774,803
25774,327
25774,111
25775,355
25775,432
25775,638
25776,982
25776,702
25776,99
25776,763
25776,618
25776,963
25776,291
25777,431
25777,835
25777,815
25777,751
25777,313
25778,69
25778,481
25778,848
25778,349
25778,971
25779,378
25779,222
25779,403
25780,359
25780,374
25780,265
25780,205
25780,158
25780,47
25780,629
25781,127
25781,664
25781,660
25782,323
25782,407
25782,872
25782,868
25782,266
25782,485
25782,923
25783,495
25783,455
25783,771
25783,657
25783,218
25784,356
25784,690
25784,584
25784,854
25785,610
25785,643
25785,25
25785,607
25785,936
25785,236
25786,563
25786,561
25786,446
25786,581
25786,596
25787,738
25787,706
25787,151
25787,741
25787,956
25788,612
25788,388
25788,578
25788,951
25788,274
25788,134
25788,557
25788,730
25788,797
25789,732
25789,555
25789,381
25789,557
25790,600
25790,513
25790,716
25790,24
25791,834
25791,136
25791,479
25791,822
25792,914
25792,412
25792,148
25792,363
25792,938
25792,122
25792,344
25792,3
25793,262
25793,69
25793,589
25793,281
25793,392
25793,518
25793,217
25793,43
25794,142
25794,921
25794,138
25794,65
25794,490
25794,87
25794,348
25795,528
25795,524
25795,92
25795,302
25795,406
25796,954
25796,191
25796,339
25796,21
25796,28
25796,371
25797,431
25797,729
25797,669
25797,720
25797,807
25798,533
25798,559
25798,713
25798,663
25798,524
25799,550
25799,224
25799,991
25800,699
25800,668
25800,886
25800,556
25800,405
25800,22
25801,267
25801,221
25801,828
25802,469
25802,377
25802,94
25802,952
25803,127
25803,968
25803,699
25803,741
25803,524
25803,346
25803,177
25804,143
25804,98
25804,510
25805,943
25805,754
25805,586
25805,198
25805,66
25805,626
25805,669
25805,572
25806,127
25806,323
25806,249
25806,308
25806,656
25807,318
25807,223
25807,561
25807,498
25807,335
25808,60
25808,533
25808,338
25809,45
25809,972
25809,259
25809,594
25809,898
25809,883
25809,252
25810,640
25810,197
25810,122
25810,555
25810,130
25810,464
25810,781
25811,511
25811,156
25811,477
25812,517
25812,465
25812,657
25812,621
25812,344
25812,569
25812,372
25813,696
25813,412
25813,517
25813,304
25814,845
25814,679
25814,738
25814,578
25815,742
25815,99
25815,384
25815,883
25815,315
25815,186
25815,561
25815,931
25816,836
25816,493
25816,26
25816,307
25816,405
25816,464
25816,417
25817,845
25817,263
25818,497
25818,525
25818,854
25818,724
25818,918
25818,803
25818,309
25818,523
25819,766
25819,276
25819,566
25819,943
25819,265
25819,543
25819,315
25820,896
25820,990
25820,8
25820,638
25821,114
25821,549
25821,713
25821,71
25821,140
25822,282
25822,379
25822,143
25822,317
25822,715
25823,201
25823,117
25823,516
25824,888
25824,916
25824,138
25824,584
25825,97
25825,179
25825,56
25825,735
25825,363
25825,929
25825,399
25825,890
25826,889
25826,610
25826,648
25826,434
25826,772
25826,449
25826,721
25827,401
25827,348
25828,361
25828,51
25828,268
25828,608
25828,123
25829,513
25829,342
25829,267
25829,210
25829,111
25829,255
25830,30
25830,390
25831,600
25831,242
25831,527
25831,171
25832,622
25832,39
25832,665
25832,496
25833,811
25833,662
25833,269
25833,909
25833,967
25834,691
25834,736
25834,560
25834,232
25834,280
25835,221
25835,494
25835,870
25835,463
25835,21
25835,787
25836,585
25836,936
25836,115
25836,403
25837,954
25837,736
25837,926
25837,714
25837,381
25837,582
25837,235
25838,583
25838,461
25838,398
25839,258
25839,532
25839,809
25839,411
25839,804
25839,169
25840,293
25840,217
25841,656
25841,502
25841,147
25841,166
25841,220
25841,362
25842,761
25842,984
25842,986
25842,806
25842,642
25842,371
25843,630
25843,45
25843,957
25843,388
25843,924
25843,592
25843,21
25843,831
25844,21
25844,996
25844,39
25844,858
25845,761
25845,844
25845,963
25845,728
25845,624
25845,720
25846,118
25846,613
25846,894
25846,405
25846,808
25847,71
25847,590
25847,518
25847,945
25847,650
25847,162
25847,985
25847,697
25848,275
25848,433
25848,982
25848,500
25848,34
25849,419
25849,633
25849,798
25849,933
25850,100
25850,288
25850,663
25850,751
25850,970
25850,902
25851,355
25851,401
25851,963
25852,748
25852,335
25852,667
25853,747
25853,766
25853,809
25853,271
25854,780
25854,636
25854,995
25855,208
25855,561
25855,549
25856,915
25856,67
25856,702
25856,588
25857,761
25857,982
25857,847
25857,386
25857,534
25858,539
25858,610
25858,209
25859,201
25859,248
25859,303
25859,960
25859,249
25859,901
25860,416
25860,249
25860,278
25860,625
25860,199
25861,630
25861,566
25861,107
25862,21
25862,968
25862,112
25862,805
25863,69
25863,241
25863,654
25863,534
25863,582
25864,1
25864,433
25864,476
25864,254
25864,71
25864,918
25864,239
25865,19
25865,952
25865,333
25865,441
25865,707
25865,715
25866,691
25866,483
25866,536
25866,772
25866,294
25866,574
25866,805
25867,103
25867,499
25867,281
25867,321
25867,156
25868,930
25868,117
25868,650
25868,814
25869,541
25869,161
25869,109
25869,575
25870,326
25870,781
25870,435
25871,916
25871,309
25871,384
25871,440
25872,552
25872,636
25872,931
25873,749
25873,421
25874,484
25874,658
25874,99
25875,652
25875,280
25875,397
25875,921
25875,84
25875,404
25875,427
25875,522
25876,82
25876,719
25876,648
25876,193
25876,504
25877,723
25877,52
25877,295
25877,2
25877,638
25877,463
25878,51
25878,334
25878,629
25878,666
25879,79
25879,311
25879,927
25879,825
25880,701
25880,579
25880,525
25880,166
25881,225
25881,257
25882,74
25882,765
25882,253
25882,833
25882,991
25882,238
25883,897
25883,166
25884,482
25884,701
25884,748
25884,369
25884,864
25885,786
25885,119
25885,588
25886,940
25886,537
25886,156
25886,995
25886,322
25886,651
25887,724
25887,643
25887,847
25887,789
25887,800
25887,670
25888,287
25888,630
25888,185
25888,442
25888,355
25889,815
25889,659
25889,650
25889,380
25889,781
25890,90
25890,189
25890,399
25890,391
25890,302
25891,896
25891,384
25891,277
25891,538
25891,707
25891,730
25892,656
25892,273
25893,341
25893,887
25893,615
25893,67
25893,112
25893,183
25893,503
25894,746
25894,540
25894,537
25895,457
25896,457
25896,612
25896,861
25896,949
25896,551
25896,831
25897,950
25897,645
25897,472
25898,875
25898,860
25898,408
25898,492
25898,781
25898,757
25899,333
25899,471
25899,870
25899,296
25899,739
25900,529
25900,541
25900,903
25900,300
25900,859
25900,568
25901,343
25901,217
25901,502
25901,315
25901,915
25901,417
25902,784
25902,267
25902,534
25902,21
25902,478
25903,679
25903,848
25903,453
25903,772
25903,188
25903,628
25903,42
25904,485
25904,295
25904,908
25904,859
25904,985
25905,765
25905,860
25905,211
25905,731
25905,961
25906,976
25906,62
25906,828
25906,277
25906,975
25907,975
25907,610
25907,596
25907,283
25907,55
25908,433
25908,681
25908,455
25908,586
25909,942
25909,866
25909,142
25909,143
25909,637
25909,32
25909,757
25910,511
25910,733
25910,717
25910,595
25911,227
25911,809
25911,681
25911,779
25912,476
25912,765
25912,872
25912,517
25912,259
25912,403
25912,399
25912,368
25912,55
25913,360
25913,692
25913,868
25913,406
25914,55
25915,74
25915,583
25915,209
25915,173
25915,638
25916,512
25916,495
25916,354
25916,550
25916,479
25917,735
25917,411
25917,189
25917,728
25918,637
25918,248
25918,120
25918,403
25918,28
25918,722
25919,704
25919,644
25919,997
25919,417
25919,808
25920,755
25920,323
25920,391
25921,140
25921,482
25922,747
25922,702
25922,749
25922,404
25923,752
25923,672
25924,780
25924,206
25924,940
25924,40
25924,960
25925,951
25925,174
25925,799
25926,352
25926,218
25926,446
25926,413
25926,831
25927,71
25927,410
25927,257
25927,243
25927,386
25927,757
25927,3
25928,314
25928,664
25928,560
25928,548
25929,494
25929,594
25929,751
25929,671
25930,37
25930,967
25930,720
25931,254
25931,940
25931,600
25931,890
25931,58
25931,822
25931,567
25931,101
25932,149
25932,248
25932,542
25933,606
25933,735
25933,134
25933,443
25933,106
25933,551
25934,839
25934,150
25934,84
25934,480
25934,694
25934,73
25935,899
25935,458
25935,668
25935,605
25935,308
25936,38
25936,973
25936,715
25936,823
25937,421
25937,894
25937,925
25937,700
25937,964
25938,793
25938,768
25938,794
25938,423
25938,250
25938,977
25939,229
25939,989
25939,10
25939,671
25940,402
25940,260
25940,63
25940,73
25940,450
25941,637
25941,492
25941,32
25942,74
25942,332
25942,170
25942,490
25942,391
25943,219
25943,225
25943,490
25943,87
25944,723
25944,495
25944,755
25944,741
25944,657
25944,378
25945,733
25945,443
25945,939
25945,61
25945,48
25946,82
25946,84
25946,242
25946,216
25946,496
25947,425
25947,321
25947,212
25947,888
25947,596
25948,539
25948,451
25948,143
25948,445
25948,978
25948,947
25949,398
25949,594
25949,893
25949,53
25949,907
25950,301
25950,683
25950,844
25950,48
25951,364
25951,46
25951,597
25951,518
25951,121
25951,241
25951,831
25952,253
25952,712
25952,156
25952,569
25952,776
25952,629
25953,160
25953,523
25953,680
25953,690
25954,263
25954,74
25954,613
25954,838
25955,826
25955,207
25955,562
25955,227
25955,244
25956,613
25956,86
25956,812
25956,965
25956,670
25957,844
25957,24
25957,772
25957,362
25957,348
25958,440
25958,868
25958,384
25958,704
25959,762
25959,70
25959,166
25960,268
25960,287
25961,532
25961,346
25961,945
25961,104
25961,391
25961,783
25962,494
25962,541
25962,794
25963,608
25963,703
25964,734
25964,371
25964,19
25964,3
25965,319
25965,357
25965,247
25965,379
25966,426
25966,785
25966,385
25966,164
25966,435
25966,628
25966,283
25967,706
25967,314
25967,223
25967,51
25967,252
25967,418
25968,74
25968,454
25968,815
25968,741
25968,567
25969,721
25969,364
25970,790
25970,358
25970,751
25970,140
25970,961
25970,244
25971,702
25971,30
25971,854
25971,746
25971,521
25972,219
25972,433
25972,759
25972,648
25972,465
25972,975
25972,821
25973,82
25973,460
25973,575
25973,343
25973,847
25973,472
25973,666
25973,831
25974,195
25974,565
25974,709
25974,473
25974,474
25974,865
25974,140
25975,62
25975,82
25975,835
25975,249
25975,165
25975,572
25975,933
25976,786
25976,731
25976,758
25977,513
25977,760
25977,475
25977,933
25977,964
25978,955
25978,977
25979,229
25979,587
25979,724
25979,747
25979,352
25979,241
25979,216
25979,316
25979,48
25980,858
25980,387
25980,833
25980,39
25980,592
25980,721
25981,23
25981,312
25981,933
25981,28
25981,934
25982,240
25982,32
25982,384
25982,370
25982,13
25983,774
25983,363
25983,160
25983,238
25983,769
25984,385
25984,67
25984,948
25985,963
25985,434
25985,133
25985,80
25985,865
25986,221
25986,41
25987,943
25987,454
25987,998
25987,42
25987,105
25987,629
25988,515
25988,570
25988,208
25988,754
25988,932
25988,614
25988,874
25988,934
25989,165
25989,750
25989,214
25989,666
25990,846
25990,513
25990,247
25990,416
25990,228
25990,654
25990,54
25991,136
25991,662
25991,326
25991,725
25992,570
25992,357
25992,533
25992,986
25992,944
25993,637
25993,762
25993,772
25993,695
25993,877
25993,908
25993,442
25994,231
25994,85
25994,379
25995,761
25995,350
25995,762
25995,300
25995,710
25995,405
25996,389
25996,708
25996,495
25996,591
25997,159
25997,554
25997,866
25997,164
25997,947
25998,49
25998,873
25998,959
25998,556
25998,864
25999,506
25999,966
25999,574
25999,180
26000,323
26000,912
26000,732
26000,969
26000,291
26000,514
26001,118
26001,207
26001,352
26001,65
26001,169
26002,450
26002,685
26002,211
26002,824
26002,711
26002,72
26003,964
26003,634
26003,697
26003,537
26004,777
26004,809
26004,603
26004,756
26004,279
26005,913
26005,475
26005,998
26005,300
26005,91
26006,69
26006,818
26006,111
26006,228
26006,829
26007,30
26007,658
26007,600
26007,308
26007,362
26007,438
26008,68
26008,523
26008,794
26008,373
26008,937
26008,936
26009,559
26009,267
26009,901
26009,945
26009,524
26009,863
26009,186
26010,245
26010,887
26010,17
26010,434
26010,307
26010,47
26010,596
26011,96
26011,197
26011,695
26012,440
26012,388
26012,204
26012,586
26012,469
26012,79
26012,564
26012,59
26013,97
26013,692
26013,5
26013,282
26013,735
26013,493
26014,426
26014,919
26014,861
26014,41
26014,514
26014,492
26015,382
26015,427
26015,139
26015,830
26015,663
26016,543
26016,462
26016,908
26016,813
26017,425
26017,964
26017,934
26018,795
26018,891
26018,41
26019,420
26019,458
26019,795
26019,265
26019,505
26019,251
26020,467
26020,998
26020,188
26020,233
26020,822
26020,449
26021,676
26021,797
26021,76
26021,730
26022,709
26022,162
26022,361
26022,397
26023,118
26023,815
26023,243
26023,717
26023,556
26023,61
26023,437
26024,51
26024,627
26024,772
26025,946
26025,201
26025,609
26025,612
26025,909
26025,733
26025,435
26026,761
26026,481
26026,591
26026,170
26026,181
26027,373
26027,411
26027,731
26027,165
26027,2
26027,964
26027,346
26028,424
