pid,rid
141,20139
378,20140
186,20141
173,20142
301,20143
135,20144
116,20145
8,20146
173,20147
358,20148
268,20149
170,20150
433,20151
358,20152
252,20153
126,20154
160,20155
404,20156
294,20157
49,20158
412,20159
49,20160
419,20161
385,20162
100,20163
332,20164
159,20165
376,20166
369,20167
277,20168
134,20169
327,20170
162,20171
339,20172
390,20173
190,20174
37,20175
274,20176
109,20177
45,20178
364,20179
248,20180
436,20181
387,20182
45,20183
305,20184
214,20185
428,20186
171,20187
420,20188
232,20189
383,20190
407,20191
333,20192
255,20193
151,20194
437,20195
266,20196
22,20197
181,20198
260,20199
231,20200
182,20201
92,20202
330,20203
364,20204
201,20205
6,20206
175,20207
376,20208
295,20209
158,20210
415,20211
202,20212
310,20213
222,20214
249,20215
93,20216
327,20217
102,20218
54,20219
96,20220
362,20221
382,20222
428,20223
295,20224
190,20225
346,20226
438,20227
87,20228
182,20229
56,20230
277,20231
221,20232
28,20233
116,20234
318,20235
45,20236
249,20237
195,20238
238,20239
71,20240
388,20241
24,20242
257,20243
113,20244
174,20245
343,20246
339,20247
108,20248
99,20249
14,20250
262,20251
104,20252
38,20253
252,20254
186,20255
205,20256
320,20257
249,20258
94,20259
78,20260
202,20261
252,20262
308,20263
20,20264
311,20265
66,20266
404,20267
331,20268
24,20269
298,20270
116,20271
106,20272
5,20273
97,20274
146,20275
11,20276
207,20277
298,20278
244,20279
223,20280
24,20281
20,20282
88,20283
80,20284
60,20285
305,20286
30,20287
323,20288
354,20289
383,20290
56,20291
289,20292
4,20293
238,20294
277,20295
118,20296
129,20297
174,20298
192,20299
232,20300
2,20301
417,20302
313,20303
84,20304
352,20305
394,20306
308,20307
306,20308
376,20309
188,20310
134,20311
277,20312
354,20313
24,20314
91,20315
215,20316
195,20317
116,20318
426,20319
272,20320
242,20321
347,20322
378,20323
424,20324
379,20325
356,20326
310,20327
17,20328
77,20329
164,20330
251,20331
147,20332
361,20333
377,20334
370,20335
139,20336
184,20337
113,20338
33,20339
272,20340
104,20341
425,20342
251,20343
82,20344
349,20345
67,20346
146,20347
443,20348
377,20349
18,20350
101,20351
140,20352
447,20353
93,20354
6,20355
396,20356
204,20357
307,20358
328,20359
239,20360
103,20361
433,20362
284,20363
421,20364
397,20365
284,20366
8,20367
382,20368
118,20369
383,20370
348,20371
328,20372
28,20373
265,20374
103,20375
274,20376
242,20377
327,20378
76,20379
186,20380
289,20381
287,20382
364,20383
219,20384
212,20385
417,20386
110,20387
182,20388
32,20389
192,20390
182,20391
134,20392
447,20393
286,20394
415,20395
104,20396
30,20397
201,20398
397,20399
311,20400
391,20401
82,20402
66,20403
342,20404
73,20405
250,20406
371,20407
373,20408
372,20409
361,20410
47,20411
193,20412
262,20413
2,20414
32,20415
310,20416
372,20417
385,20418
277,20419
431,20420
24,20421
438,20422
136,20423
439,20424
84,20425
271,20426
233,20427
141,20428
265,20429
322,20430
138,20431
335,20432
142,20433
345,20434
436,20435
363,20436
144,20437
146,20438
58,20439
442,20440
194,20441
213,20442
192,20443
209,20444
384,20445
88,20446
293,20447
1,20448
53,20449
112,20450
247,20451
114,20452
126,20453
230,20454
221,20455
104,20456
311,20457
81,20458
46,20459
423,20460
304,20461
13,20462
268,20463
146,20464
363,20465
418,20466
176,20467
37,20468
336,20469
261,20470
304,20471
200,20472
21,20473
171,20474
29,20475
177,20476
239,20477
299,20478
161,20479
360,20480
228,20481
347,20482
346,20483
207,20484
407,20485
437,20486
6,20487
384,20488
294,20489
303,20490
194,20491
319,20492
399,20493
170,20494
184,20495
49,20496
81,20497
353,20498
389,20499
436,20500
132,20501
252,20502
24,20503
283,20504
132,20505
379,20506
309,20507
157,20508
132,20509
184,20510
394,20511
447,20512
65,20513
218,20514
396,20515
44,20516
155,20517
124,20518
60,20519
384,20520
332,20521
105,20522
325,20523
380,20524
80,20525
308,20526
31,20527
256,20528
20,20529
163,20530
94,20531
272,20532
81,20533
53,20534
302,20535
204,20536
19,20537
445,20538
155,20539
221,20540
151,20541
73,20542
45,20543
42,20544
298,20545
356,20546
317,20547
158,20548
39,20549
89,20550
212,20551
296,20552
129,20553
273,20554
436,20555
371,20556
76,20557
346,20558
150,20559
283,20560
51,20561
62,20562
347,20563
105,20564
290,20565
95,20566
252,20567
67,20568
359,20569
328,20570
41,20571
229,20572
241,20573
147,20574
204,20575
423,20576
378,20577
362,20578
270,20579
197,20580
386,20581
346,20582
195,20583
211,20584
54,20585
124,20586
441,20587
409,20588
239,20589
97,20590
138,20591
351,20592
261,20593
145,20594
348,20595
162,20596
324,20597
27,20598
363,20599
143,20600
421,20601
367,20602
192,20603
344,20604
286,20605
190,20606
186,20607
196,20608
257,20609
66,20610
213,20611
48,20612
226,20613
362,20614
179,20615
219,20616
246,20617
46,20618
188,20619
52,20620
176,20621
45,20622
277,20623
274,20624
191,20625
444,20626
309,20627
160,20628
61,20629
285,20630
251,20631
226,20632
279,20633
266,20634
174,20635
297,20636
97,20637
443,20638
390,20639
373,20640
148,20641
43,20642
372,20643
374,20644
135,20645
125,20646
22,20647
256,20648
127,20649
104,20650
214,20651
360,20652
85,20653
259,20654
39,20655
319,20656
439,20657
317,20658
155,20659
324,20660
185,20661
57,20662
389,20663
208,20664
145,20665
302,20666
207,20667
191,20668
385,20669
226,20670
240,20671
29,20672
17,20673
167,20674
415,20675
274,20676
61,20677
376,20678
31,20679
290,20680
377,20681
292,20682
33,20683
275,20684
42,20685
379,20686
252,20687
191,20688
126,20689
135,20690
45,20691
198,20692
270,20693
46,20694
344,20695
447,20696
445,20697
136,20698
42,20699
396,20700
393,20701
322,20702
229,20703
120,20704
171,20705
110,20706
386,20707
256,20708
86,20709
346,20710
1,20711
227,20712
15,20713
145,20714
439,20715
73,20716
84,20717
47,20718
105,20719
46,20720
288,20721
98,20722
430,20723
216,20724
91,20725
380,20726
413,20727
196,20728
194,20729
413,20730
117,20731
43,20732
399,20733
100,20734
160,20735
49,20736
192,20737
8,20738
449,20739
30,20740
260,20741
294,20742
243,20743
235,20744
188,20745
264,20746
7,20747
16,20748
257,20749
84,20750
140,20751
41,20752
379,20753
296,20754
449,20755
61,20756
297,20757
425,20758
294,20759
49,20760
319,20761
183,20762
418,20763
77,20764
150,20765
385,20766
137,20767
314,20768
282,20769
334,20770
203,20771
354,20772
73,20773
72,20774
217,20775
421,20776
195,20777
414,20778
262,20779
378,20780
415,20781
329,20782
63,20783
4,20784
299,20785
187,20786
208,20787
219,20788
35,20789
363,20790
30,20791
441,20792
256,20793
95,20794
155,20795
418,20796
93,20797
241,20798
395,20799
260,20800
194,20801
50,20802
314,20803
99,20804
376,20805
333,20806
248,20807
344,20808
321,20809
99,20810
190,20811
390,20812
222,20813
379,20814
44,20815
51,20816
60,20817
449,20818
158,20819
29,20820
322,20821
284,20822
365,20823
272,20824
114,20825
320,20826
221,20827
98,20828
272,20829
55,20830
360,20831
157,20832
86,20833
337,20834
249,20835
274,20836
354,20837
426,20838
40,20839
134,20840
225,20841
295,20842
187,20843
444,20844
402,20845
210,20846
73,20847
441,20848
349,20849
78,20850
231,20851
431,20852
42,20853
59,20854
173,20855
137,20856
213,20857
70,20858
244,20859
11,20860
80,20861
6,20862
118,20863
53,20864
327,20865
121,20866
325,20867
147,20868
363,20869
61,20870
240,20871
353,20872
418,20873
226,20874
341,20875
277,20876
229,20877
357,20878
2,20879
271,20880
93,20881
96,20882
408,20883
300,20884
387,20885
18,20886
138,20887
130,20888
170,20889
28,20890
199,20891
407,20892
371,20893
298,20894
358,20895
185,20896
439,20897
244,20898
222,20899
126,20900
324,20901
362,20902
370,20903
255,20904
71,20905
439,20906
37,20907
335,20908
284,20909
349,20910
449,20911
273,20912
265,20913
345,20914
248,20915
159,20916
147,20917
282,20918
332,20919
396,20920
41,20921
438,20922
58,20923
367,20924
91,20925
26,20926
281,20927
162,20928
304,20929
431,20930
94,20931
182,20932
156,20933
445,20934
125,20935
384,20936
222,20937
375,20938
374,20939
404,20940
30,20941
275,20942
285,20943
103,20944
129,20945
100,20946
141,20947
373,20948
249,20949
320,20950
152,20951
99,20952
192,20953
143,20954
272,20955
154,20956
168,20957
152,20958
396,20959
338,20960
125,20961
410,20962
403,20963
218,20964
283,20965
312,20966
191,20967
411,20968
398,20969
285,20970
267,20971
313,20972
432,20973
215,20974
21,20975
292,20976
67,20977
303,20978
136,20979
44,20980
27,20981
375,20982
266,20983
428,20984
167,20985
27,20986
345,20987
42,20988
182,20989
406,20990
113,20991
127,20992
226,20993
95,20994
169,20995
121,20996
246,20997
289,20998
26,20999
353,21000
48,21001
243,21002
221,21003
275,21004
395,21005
391,21006
30,21007
339,21008
286,21009
303,21010
290,21011
437,21012
182,21013
383,21014
260,21015
246,21016
241,21017
181,21018
67,21019
96,21020
205,21021
169,21022
47,21023
235,21024
119,21025
154,21026
46,21027
269,21028
410,21029
372,21030
51,21031
348,21032
295,21033
72,21034
266,21035
439,21036
428,21037
172,21038
300,21039
99,21040
95,21041
129,21042
352,21043
212,21044
416,21045
315,21046
53,21047
20,21048
226,21049
41,21050
289,21051
280,21052
294,21053
414,21054
198,21055
446,21056
235,21057
248,21058
415,21059
145,21060
258,21061
185,21062
34,21063
312,21064
110,21065
327,21066
382,21067
279,21068
162,21069
258,21070
307,21071
61,21072
422,21073
326,21074
109,21075
353,21076
165,21077
429,21078
195,21079
137,21080
289,21081
177,21082
443,21083
346,21084
407,21085
401,21086
118,21087
148,21088
246,21089
370,21090
174,21091
410,21092
15,21093
24,21094
324,21095
49,21096
3,21097
300,21098
238,21099
192,21100
380,21101
445,21102
278,21103
294,21104
189,21105
128,21106
10,21107
51,21108
78,21109
321,21110
262,21111
159,21112
224,21113
193,21114
260,21115
124,21116
384,21117
418,21118
7,21119
388,21120
40,21121
337,21122
41,21123
365,21124
40,21125
393,21126
358,21127
231,21128
5,21129
242,21130
314,21131
103,21132
349,21133
270,21134
112,21135
296,21136
258,21137
358,21138
220,21139
449,21140
292,21141
360,21142
327,21143
3,21144
36,21145
68,21146
160,21147
242,21148
4,21149
311,21150
422,21151
4,21152
384,21153
61,21154
153,21155
94,21156
386,21157
146,21158
235,21159
368,21160
43,21161
411,21162
423,21163
337,21164
40,21165
239,21166
131,21167
317,21168
374,21169
404,21170
343,21171
212,21172
175,21173
427,21174
7,21175
423,21176
439,21177
313,21178
269,21179
361,21180
109,21181
327,21182
447,21183
376,21184
217,21185
39,21186
227,21187
304,21188
35,21189
223,21190
364,21191
355,21192
278,21193
427,21194
15,21195
59,21196
444,21197
125,21198
31,21199
298,21200
237,21201
42,21202
36,21203
7,21204
255,21205
327,21206
422,21207
38,21208
94,21209
27,21210
324,21211
293,21212
50,21213
221,21214
191,21215
365,21216
34,21217
238,21218
438,21219
132,21220
255,21221
437,21222
371,21223
36,21224
136,21225
218,21226
120,21227
322,21228
227,21229
143,21230
41,21231
58,21232
450,21233
310,21234
156,21235
398,21236
222,21237
365,21238
92,21239
95,21240
77,21241
162,21242
231,21243
44,21244
436,21245
92,21246
280,21247
343,21248
179,21249
313,21250
244,21251
138,21252
62,21253
41,21254
248,21255
291,21256
316,21257
123,21258
418,21259
207,21260
65,21261
68,21262
332,21263
31,21264
176,21265
20,21266
320,21267
232,21268
294,21269
227,21270
241,21271
313,21272
160,21273
432,21274
301,21275
326,21276
81,21277
82,21278
23,21279
138,21280
448,21281
411,21282
306,21283
360,21284
261,21285
75,21286
109,21287
72,21288
282,21289
137,21290
101,21291
256,21292
411,21293
169,21294
126,21295
96,21296
69,21297
17,21298
48,21299
249,21300
39,21301
41,21302
273,21303
110,21304
301,21305
244,21306
191,21307
230,21308
148,21309
92,21310
20,21311
366,21312
395,21313
316,21314
98,21315
134,21316
354,21317
316,21318
16,21319
283,21320
49,21321
230,21322
309,21323
263,21324
236,21325
161,21326
228,21327
351,21328
113,21329
290,21330
442,21331
145,21332
321,21333
263,21334
349,21335
262,21336
90,21337
211,21338
396,21339
376,21340
436,21341
274,21342
294,21343
33,21344
231,21345
389,21346
176,21347
379,21348
314,21349
12,21350
66,21351
139,21352
163,21353
18,21354
432,21355
114,21356
327,21357
391,21358
443,21359
22,21360
136,21361
68,21362
331,21363
81,21364
375,21365
61,21366
206,21367
228,21368
226,21369
16,21370
382,21371
431,21372
415,21373
213,21374
358,21375
191,21376
34,21377
181,21378
306,21379
206,21380
435,21381
415,21382
118,21383
152,21384
167,21385
337,21386
142,21387
73,21388
154,21389
90,21390
183,21391
429,21392
203,21393
154,21394
10,21395
48,21396
175,21397
33,21398
412,21399
89,21400
264,21401
208,21402
324,21403
211,21404
415,21405
207,21406
284,21407
60,21408
176,21409
11,21410
259,21411
440,21412
232,21413
350,21414
253,21415
200,21416
211,21417
274,21418
102,21419
297,21420
141,21421
167,21422
376,21423
256,21424
334,21425
70,21426
265,21427
76,21428
31,21429
255,21430
99,21431
244,21432
254,21433
186,21434
187,21435
118,21436
241,21437
70,21438
350,21439
49,21440
364,21441
85,21442
52,21443
40,21444
65,21445
445,21446
294,21447
238,21448
324,21449
263,21450
372,21451
274,21452
382,21453
374,21454
290,21455
155,21456
417,21457
226,21458
145,21459
250,21460
212,21461
349,21462
416,21463
103,21464
94,21465
212,21466
381,21467
432,21468
279,21469
97,21470
64,21471
376,21472
27,21473
202,21474
152,21475
206,21476
6,21477
31,21478
358,21479
431,21480
69,21481
307,21482
198,21483
203,21484
417,21485
325,21486
141,21487
387,21488
429,21489
278,21490
322,21491
447,21492
440,21493
68,21494
20,21495
306,21496
308,21497
314,21498
227,21499
123,21500
334,21501
422,21502
326,21503
93,21504
232,21505
281,21506
416,21507
165,21508
17,21509
357,21510
98,21511
3,21512
195,21513
29,21514
426,21515
166,21516
341,21517
359,21518
243,21519
20,21520
279,21521
